nm; A
510,000000; -0,052007
509,000000; -0,052844
508,000000; -0,053822
507,000000; -0,054888
506,000000; -0,055971
505,000000; -0,056967
504,000000; -0,057868
503,000000; -0,058704
502,000000; -0,059450
501,000000; -0,060142
500,000000; -0,060914
499,000000; -0,061821
498,000000; -0,062876
497,000000; -0,064010
496,000000; -0,065181
495,000000; -0,066389
494,000000; -0,067398
493,000000; -0,068331
492,000000; -0,069196
491,000000; -0,070037
490,000000; -0,070978
489,000000; -0,072148
488,000000; -0,073414
487,000000; -0,074741
486,000000; -0,076082
485,000000; -0,077363
484,000000; -0,078475
483,000000; -0,079577
482,000000; -0,080734
481,000000; -0,082003
480,000000; -0,083426
479,000000; -0,085000
478,000000; -0,086750
477,000000; -0,088497
476,000000; -0,090134
475,000000; -0,091658
474,000000; -0,093200
473,000000; -0,094822
472,000000; -0,096588
471,000000; -0,098501
470,000000; -0,100534
469,000000; -0,102619
468,000000; -0,104598
467,000000; -0,106389
466,000000; -0,108153
465,000000; -0,109938
464,000000; -0,111796
463,000000; -0,113767
462,000000; -0,115950
461,000000; -0,118158
460,000000; -0,120282
459,000000; -0,122432
458,000000; -0,124442
457,000000; -0,126490
456,000000; -0,128642
455,000000; -0,130934
454,000000; -0,133316
453,000000; -0,135605
452,000000; -0,137799
451,000000; -0,140022
450,000000; -0,142280
449,000000; -0,144653
448,000000; -0,147105
447,000000; -0,149614
446,000000; -0,152174
445,000000; -0,154842
444,000000; -0,157382
443,000000; -0,159978
442,000000; -0,162648
441,000000; -0,165382
440,000000; -0,168263
439,000000; -0,171123
438,000000; -0,174098
437,000000; -0,177076
436,000000; -0,179985
435,000000; -0,182928
434,000000; -0,186141
433,000000; -0,189433
432,000000; -0,192736
431,000000; -0,196041
430,000000; -0,199409
429,000000; -0,202847
428,000000; -0,206486
427,000000; -0,210300
426,000000; -0,214194
425,000000; -0,218029
424,000000; -0,221846
423,000000; -0,225798
422,000000; -0,230003
421,000000; -0,234402
420,000000; -0,238850
419,000000; -0,243262
418,000000; -0,247608
417,000000; -0,252177
416,000000; -0,256958
415,000000; -0,261853
414,000000; -0,266749
413,000000; -0,271651
412,000000; -0,276626
411,000000; -0,281795
410,000000; -0,287229
409,000000; -0,292716
408,000000; -0,298363
407,000000; -0,304020
406,000000; -0,309728
405,000000; -0,315620
404,000000; -0,322007
403,000000; -0,328429
402,000000; -0,335017
401,000000; -0,341703
400,000000; -0,348631
399,000000; -0,356525
398,000000; -0,364116
397,000000; -0,371658
396,000000; -0,379563
395,000000; -0,387970
394,000000; -0,396234
393,000000; -0,404827
392,000000; -0,413745
391,000000; -0,422962
390,000000; -0,432521
389,000000; -0,442612
388,000000; -0,453332
387,000000; -0,463995
386,000000; -0,475408
385,000000; -0,487847
384,000000; -0,500612
383,000000; -0,513825
382,000000; -0,528102
381,000000; -0,543327
380,000000; -0,559623
379,000000; -0,577281
378,000000; -0,595094
377,000000; -0,614456
376,000000; -0,635858
375,000000; -0,659080
374,000000; -0,683879
373,000000; -0,711809
372,000000; -0,740109
371,000000; -0,772893
370,000000; -0,810412
369,000000; -0,851724
368,000000; -0,895877
367,000000; -0,944804
366,000000; -1,000301
365,000000; -1,064818
364,000000; -1,140385
363,000000; -1,225877
362,000000; -1,304360
361,000000; -1,397551
360,000000; -1,495719
359,000000; -1,582265
358,000000; -1,692656
357,000000; -1,762156
356,000000; -1,853269
355,000000; -1,947820
354,000000; -1,986316
353,000000; -2,161499
352,000000; -2,176062
351,000000; -2,221887
350,000000; -2,805033
349,000000; -4,111281
348,000000; -4,239379
347,000000; -4,248380
346,000000; -4,264166
345,000000; -4,283685
344,000000; -4,259049
343,000000; -4,269293
342,000000; -4,294431
341,000000; -4,307190
340,000000; -4,304253
339,000000; -4,302637
338,000000; -4,324424
337,000000; -4,315258
336,000000; -4,337692
335,000000; -4,345740
334,000000; -4,347857
333,000000; -4,378328
332,000000; -4,376543
331,000000; -4,381766
330,000000; -4,384766
329,000000; -4,384338
328,000000; -4,382864
327,000000; -4,391864
326,000000; -4,400849
325,000000; -4,425235
324,000000; -4,443451
323,000000; -4,432552
322,000000; -4,446499
321,000000; -4,472412
320,000000; -4,484135
319,000000; -4,484492
318,000000; -4,485573
317,000000; -4,489940
316,000000; -4,495563
315,000000; -4,510417
314,000000; -4,527201
313,000000; -4,534439
312,000000; -4,537863
311,000000; -4,543332
310,000000; -4,546468
309,000000; -4,549327
308,000000; -4,556301
307,000000; -4,571507
306,000000; -4,577391
305,000000; -4,585544
304,000000; -4,590128
303,000000; -4,581712
302,000000; -4,581227
301,000000; -4,594485
300,000000; -4,611751
299,000000; -4,623675
298,000000; -4,620992
297,000000; -4,602388
296,000000; -4,606410
295,000000; -4,617034
294,000000; -4,625179
293,000000; -4,625088
292,000000; -4,627379
291,000000; -4,612173
290,000000; -4,610414
289,000000; -4,622406
288,000000; -4,633771
287,000000; -4,622188
286,000000; -4,618867
285,000000; -4,633592
284,000000; -4,650400
283,000000; -4,637702
282,000000; -4,630323
281,000000; -4,652288
280,000000; -4,657571
279,000000; -4,650386
278,000000; -4,674422
277,000000; -4,654284
276,000000; -4,671223
275,000000; -4,688484
274,000000; -4,693718
273,000000; -4,695609
272,000000; -4,698625
271,000000; -4,710936
270,000000; -4,721867
269,000000; -4,732136
268,000000; -4,748920
267,000000; -4,754604
266,000000; -4,774718
265,000000; -4,792787
264,000000; -4,804031
263,000000; -4,810586
262,000000; -4,815864
261,000000; -4,846695
260,000000; -4,872100
259,000000; -4,885227
258,000000; -4,891747
257,000000; -4,896386
256,000000; -4,915098
255,000000; -4,919302
254,000000; -4,925578
253,000000; -4,957008
252,000000; -4,958821
251,000000; -4,957058
250,000000; -4,973434
249,000000; -4,992504
248,000000; -4,994476
247,000000; -4,994595
246,000000; -4,998591
245,000000; -5,014617
244,000000; -5,029415
243,000000; -5,040605
242,000000; -5,053284
241,000000; -5,053980
240,000000; -5,044495
239,000000; -5,053994
238,000000; -5,072802
237,000000; -5,081355
236,000000; -5,054573
