nm; A
447,000000; 0,306987
446,000000; 0,309703
445,000000; 0,312346
444,000000; 0,314758
443,000000; 0,317273
442,000000; 0,320033
441,000000; 0,323099
440,000000; 0,326420
439,000000; 0,329622
438,000000; 0,332848
437,000000; 0,335969
436,000000; 0,338989
435,000000; 0,342329
434,000000; 0,345959
433,000000; 0,349825
432,000000; 0,353744
431,000000; 0,357614
430,000000; 0,361471
429,000000; 0,365179
428,000000; 0,369237
427,000000; 0,373778
426,000000; 0,378658
425,000000; 0,383496
424,000000; 0,388098
423,000000; 0,392574
422,000000; 0,397307
421,000000; 0,402433
420,000000; 0,407941
419,000000; 0,413719
418,000000; 0,419018
417,000000; 0,424412
416,000000; 0,429941
415,000000; 0,435612
414,000000; 0,441924
413,000000; 0,448205
412,000000; 0,454402
411,000000; 0,460589
410,000000; 0,466854
409,000000; 0,473141
408,000000; 0,480211
407,000000; 0,487368
406,000000; 0,494478
405,000000; 0,501614
404,000000; 0,509202
403,000000; 0,517081
402,000000; 0,525494
401,000000; 0,534066
400,000000; 0,542751
399,000000; 0,552597
398,000000; 0,562168
397,000000; 0,572075
396,000000; 0,582312
395,000000; 0,592791
394,000000; 0,603214
393,000000; 0,613784
392,000000; 0,625303
391,000000; 0,637434
390,000000; 0,649897
389,000000; 0,662679
388,000000; 0,675668
387,000000; 0,689677
386,000000; 0,704785
385,000000; 0,720591
384,000000; 0,735981
383,000000; 0,753186
382,000000; 0,771952
381,000000; 0,791207
380,000000; 0,811365
379,000000; 0,834028
378,000000; 0,855020
377,000000; 0,879013
376,000000; 0,904973
375,000000; 0,932920
374,000000; 0,963719
373,000000; 0,998411
372,000000; 1,032001
371,000000; 1,071219
370,000000; 1,115928
369,000000; 1,164481
368,000000; 1,218558
367,000000; 1,269636
366,000000; 1,340197
365,000000; 1,420850
364,000000; 1,501078
363,000000; 1,596784
362,000000; 1,699854
361,000000; 1,818772
360,000000; 1,904646
359,000000; 1,937378
358,000000; 2,070117
357,000000; 2,135040
356,000000; 2,117061
355,000000; 2,083748
354,000000; 2,153607
353,000000; 2,194635
352,000000; 2,176062
351,000000; 2,221887
350,000000; 2,804864
349,000000; 4,105933
348,000000; 4,227547
347,000000; 4,230018
346,000000; 4,255164
345,000000; 4,302496
344,000000; 4,269753
343,000000; 4,253900
342,000000; 4,295269
341,000000; 4,322324
340,000000; 4,308614
339,000000; 4,279759
338,000000; 4,306962
337,000000; 4,308505
336,000000; 4,329924
335,000000; 4,329294
334,000000; 4,326709
333,000000; 4,366857
332,000000; 4,373724
331,000000; 4,360751
330,000000; 4,376143
329,000000; 4,394863
328,000000; 4,385257
327,000000; 4,407654
326,000000; 4,411399
325,000000; 4,417747
324,000000; 4,430034
323,000000; 4,445828
322,000000; 4,458870
321,000000; 4,456246
320,000000; 4,467443
319,000000; 4,481807
318,000000; 4,481178
317,000000; 4,475223
316,000000; 4,488709
315,000000; 4,512593
314,000000; 4,529475
313,000000; 4,525344
312,000000; 4,552591
311,000000; 4,552798
310,000000; 4,559182
309,000000; 4,567977
308,000000; 4,565172
307,000000; 4,573109
306,000000; 4,584948
305,000000; 4,581076
304,000000; 4,566402
303,000000; 4,558097
302,000000; 4,560115
301,000000; 4,600797
300,000000; 4,611954
299,000000; 4,604649
298,000000; 4,615310
297,000000; 4,574412
296,000000; 4,578662
295,000000; 4,604232
294,000000; 4,625054
293,000000; 4,616851
292,000000; 4,609705
291,000000; 4,608209
290,000000; 4,612329
289,000000; 4,620379
288,000000; 4,629263
287,000000; 4,615291
286,000000; 4,627720
285,000000; 4,641508
284,000000; 4,640168
283,000000; 4,613413
282,000000; 4,612163
281,000000; 4,637170
280,000000; 4,657861
279,000000; 4,659207
278,000000; 4,639910
277,000000; 4,627062
276,000000; 4,652932
275,000000; 4,675046
274,000000; 4,679926
273,000000; 4,679259
272,000000; 4,688072
271,000000; 4,704007
270,000000; 4,724362
269,000000; 4,748186
268,000000; 4,774493
267,000000; 4,740938
266,000000; 4,773971
265,000000; 4,786896
264,000000; 4,782368
263,000000; 4,806136
262,000000; 4,821629
261,000000; 4,833786
260,000000; 4,855063
259,000000; 4,871479
258,000000; 4,867931
257,000000; 4,917698
256,000000; 4,909306
255,000000; 4,900913
254,000000; 4,912465
253,000000; 4,944387
252,000000; 4,952548
251,000000; 4,955833
250,000000; 4,977618
249,000000; 4,999533
248,000000; 5,003002
247,000000; 5,019629
246,000000; 4,984390
245,000000; 5,017702
244,000000; 5,031961
243,000000; 5,024068
242,000000; 5,048017
241,000000; 5,030006
240,000000; 5,033554
239,000000; 5,052735
238,000000; 5,071510
237,000000; 5,071185
236,000000; 5,027816
235,000000; 5,051633
234,000000; 5,079819
233,000000; 5,081493
232,000000; 5,063002
231,000000; 5,089136
230,000000; 5,043510
229,000000; 5,037572
228,000000; 5,043740
227,000000; 5,047400
226,000000; 5,062192
225,000000; 5,050580
224,000000; 5,039378
223,000000; 5,025351
222,000000; 5,017326
221,000000; 5,033610
220,000000; 5,012126
219,000000; 5,025637
218,000000; 5,025024
217,000000; 5,007407
216,000000; 4,991848
215,000000; 5,004244
214,000000; 4,972992
213,000000; 4,952540
212,000000; 4,953160
211,000000; 4,961784
210,000000; 4,920811
209,000000; 4,896271
208,000000; 4,884199
207,000000; 4,878830
206,000000; 4,872658
205,000000; 4,862287
204,000000; 4,820894
203,000000; 4,795418
202,000000; 4,785105
201,000000; 4,773883
200,000000; 4,736576
