nm; A
510,000000; 0,065136
509,000000; 0,064225
508,000000; 0,063396
507,000000; 0,062619
506,000000; 0,061915
505,000000; 0,061387
504,000000; 0,060926
503,000000; 0,060543
502,000000; 0,060214
501,000000; 0,059921
500,000000; 0,059672
499,000000; 0,059526
498,000000; 0,059418
497,000000; 0,059352
496,000000; 0,059334
495,000000; 0,059376
494,000000; 0,059454
493,000000; 0,059623
492,000000; 0,059888
491,000000; 0,060253
490,000000; 0,060743
489,000000; 0,061427
488,000000; 0,062249
487,000000; 0,063264
486,000000; 0,064507
485,000000; 0,065999
484,000000; 0,067752
483,000000; 0,069836
482,000000; 0,072152
481,000000; 0,074716
480,000000; 0,077624
479,000000; 0,080900
478,000000; 0,084521
477,000000; 0,088467
476,000000; 0,092758
475,000000; 0,097397
474,000000; 0,102371
473,000000; 0,107795
472,000000; 0,113509
471,000000; 0,119568
470,000000; 0,125883
469,000000; 0,132352
468,000000; 0,139104
467,000000; 0,145581
466,000000; 0,152216
465,000000; 0,159055
464,000000; 0,166118
463,000000; 0,173160
462,000000; 0,180308
461,000000; 0,187455
460,000000; 0,194529
459,000000; 0,201485
458,000000; 0,208351
457,000000; 0,215074
456,000000; 0,221634
455,000000; 0,228077
454,000000; 0,233972
453,000000; 0,239703
452,000000; 0,245141
451,000000; 0,250266
450,000000; 0,254969
449,000000; 0,259159
448,000000; 0,262936
447,000000; 0,266309
446,000000; 0,269244
445,000000; 0,271574
444,000000; 0,273461
443,000000; 0,274977
442,000000; 0,276031
441,000000; 0,276573
440,000000; 0,276778
439,000000; 0,276499
438,000000; 0,275904
437,000000; 0,274961
436,000000; 0,273658
435,000000; 0,272063
434,000000; 0,270053
433,000000; 0,267796
432,000000; 0,265247
431,000000; 0,262391
430,000000; 0,259275
429,000000; 0,256022
428,000000; 0,252384
427,000000; 0,248524
426,000000; 0,244542
425,000000; 0,240460
424,000000; 0,235969
423,000000; 0,231330
422,000000; 0,226702
421,000000; 0,222020
420,000000; 0,217152
419,000000; 0,212349
418,000000; 0,207039
417,000000; 0,201968
416,000000; 0,197042
415,000000; 0,192017
414,000000; 0,186995
413,000000; 0,182095
412,000000; 0,177270
411,000000; 0,172451
410,000000; 0,167623
409,000000; 0,163028
408,000000; 0,158661
407,000000; 0,154190
406,000000; 0,149775
405,000000; 0,145518
404,000000; 0,141170
403,000000; 0,137025
402,000000; 0,132965
401,000000; 0,129017
400,000000; 0,125235
399,000000; 0,121765
398,000000; 0,117918
397,000000; 0,114240
396,000000; 0,110761
395,000000; 0,107401
394,000000; 0,103981
393,000000; 0,100816
392,000000; 0,097663
391,000000; 0,094797
390,000000; 0,092206
389,000000; 0,089383
388,000000; 0,086820
387,000000; 0,084340
386,000000; 0,081810
385,000000; 0,079394
384,000000; 0,077632
383,000000; 0,075455
382,000000; 0,073518
381,000000; 0,071751
380,000000; 0,069975
379,000000; 0,067987
378,000000; 0,066608
377,000000; 0,065176
376,000000; 0,063887
375,000000; 0,062539
374,000000; 0,060944
373,000000; 0,060197
372,000000; 0,059200
371,000000; 0,058227
370,000000; 0,057297
369,000000; 0,056343
368,000000; 0,055217
367,000000; 0,055390
366,000000; 0,055465
365,000000; 0,054975
364,000000; 0,054184
363,000000; 0,054615
362,000000; 0,054902
361,000000; 0,054274
360,000000; 0,053775
359,000000; 0,053933
358,000000; 0,054370
357,000000; 0,054701
356,000000; 0,054360
355,000000; 0,053979
354,000000; 0,054664
353,000000; 0,057741
352,000000; 0,057273
351,000000; 0,056528
350,000000; 0,056335
349,000000; 0,056174
348,000000; 0,056167
347,000000; 0,056086
346,000000; 0,056311
345,000000; 0,056953
344,000000; 0,057147
343,000000; 0,057319
342,000000; 0,058081
341,000000; 0,058912
340,000000; 0,059609
339,000000; 0,060312
338,000000; 0,061468
337,000000; 0,062576
336,000000; 0,064083
335,000000; 0,065754
334,000000; 0,067585
333,000000; 0,069651
332,000000; 0,071637
331,000000; 0,074279
330,000000; 0,077087
329,000000; 0,079927
328,000000; 0,082829
327,000000; 0,086534
326,000000; 0,090287
325,000000; 0,094794
324,000000; 0,099612
323,000000; 0,104184
322,000000; 0,109241
321,000000; 0,114238
320,000000; 0,119266
319,000000; 0,124748
318,000000; 0,130973
317,000000; 0,136952
316,000000; 0,143905
315,000000; 0,151139
314,000000; 0,158582
313,000000; 0,166308
312,000000; 0,174336
311,000000; 0,182815
310,000000; 0,191868
309,000000; 0,201274
308,000000; 0,211044
307,000000; 0,221414
306,000000; 0,232279
305,000000; 0,243931
304,000000; 0,256451
303,000000; 0,269770
302,000000; 0,283412
301,000000; 0,298050
300,000000; 0,313550
299,000000; 0,330072
298,000000; 0,347830
297,000000; 0,367079
296,000000; 0,387609
295,000000; 0,409277
294,000000; 0,432208
293,000000; 0,456584
292,000000; 0,481910
291,000000; 0,509155
290,000000; 0,537946
289,000000; 0,568286
288,000000; 0,600424
287,000000; 0,633675
286,000000; 0,668381
285,000000; 0,704277
284,000000; 0,741509
283,000000; 0,780549
282,000000; 0,819944
281,000000; 0,860679
280,000000; 0,902593
279,000000; 0,945566
278,000000; 0,989665
277,000000; 1,036973
276,000000; 1,085180
275,000000; 1,135075
274,000000; 1,187438
273,000000; 1,242908
272,000000; 1,297824
271,000000; 1,355648
270,000000; 1,415380
269,000000; 1,477539
268,000000; 1,544315
267,000000; 1,607802
266,000000; 1,671410
265,000000; 1,738712
264,000000; 1,808440
263,000000; 1,875446
262,000000; 1,945255
261,000000; 2,023692
260,000000; 2,100814
259,000000; 2,175419
258,000000; 2,253919
257,000000; 2,332991
256,000000; 2,413871
255,000000; 2,501279
254,000000; 2,588372
253,000000; 2,663373
252,000000; 2,751376
251,000000; 2,855706
250,000000; 2,948470
249,000000; 3,030249
248,000000; 3,124285
247,000000; 3,238663
246,000000; 3,466827
245,000000; 3,653392
244,000000; 3,842628
243,000000; 4,161626
242,000000; 5,039536
241,000000; 5,052441
240,000000; 5,049931
239,000000; 5,051115
238,000000; 5,060511
237,000000; 5,075406
236,000000; 5,077877
235,000000; 5,040416
234,000000; 5,039819
233,000000; 5,060748
232,000000; 5,062946
231,000000; 5,047789
230,000000; 4,792431
229,000000; 4,401535
228,000000; 5,040409
227,000000; 5,035827
226,000000; 5,011192
225,000000; 5,068678
224,000000; 5,075381
223,000000; 5,039647
222,000000; 5,010749
221,000000; 5,060615
220,000000; 5,018941
219,000000; 4,989442
218,000000; 4,997883
217,000000; 5,022607
216,000000; 5,019105
215,000000; 4,977705
214,000000; 4,963272
213,000000; 4,961074
212,000000; 4,964226
211,000000; 4,962247
210,000000; 4,901580
209,000000; 4,879599
208,000000; 4,905010
207,000000; 4,914018
206,000000; 4,861400
205,000000; 4,820687
204,000000; 4,814911
203,000000; 4,802652
202,000000; 4,782404
201,000000; 4,755549
200,000000; 4,718229
