nm; A
641,000000; 0,267950
640,000000; 0,268085
639,000000; 0,268229
638,000000; 0,268469
637,000000; 0,268574
636,000000; 0,268737
635,000000; 0,268895
634,000000; 0,269046
633,000000; 0,269203
632,000000; 0,269367
631,000000; 0,269519
630,000000; 0,269674
629,000000; 0,269844
628,000000; 0,270020
627,000000; 0,270135
626,000000; 0,270299
625,000000; 0,270463
624,000000; 0,270620
623,000000; 0,270758
622,000000; 0,270847
621,000000; 0,271011
620,000000; 0,271119
619,000000; 0,271223
618,000000; 0,271348
617,000000; 0,271473
616,000000; 0,271617
615,000000; 0,271675
614,000000; 0,271759
613,000000; 0,271868
612,000000; 0,271902
611,000000; 0,271999
610,000000; 0,272035
609,000000; 0,272093
608,000000; 0,272165
607,000000; 0,272198
606,000000; 0,272273
605,000000; 0,272319
604,000000; 0,272325
603,000000; 0,272322
602,000000; 0,272348
601,000000; 0,272330
600,000000; 0,272304
599,000000; 0,272307
598,000000; 0,272325
597,000000; 0,272322
596,000000; 0,272248
595,000000; 0,272228
594,000000; 0,272196
593,000000; 0,272158
592,000000; 0,272126
591,000000; 0,272085
590,000000; 0,272055
589,000000; 0,272006
588,000000; 0,271942
587,000000; 0,271874
586,000000; 0,271809
585,000000; 0,271725
584,000000; 0,271665
583,000000; 0,271573
582,000000; 0,271446
581,000000; 0,271374
580,000000; 0,271252
579,000000; 0,271155
578,000000; 0,271082
577,000000; 0,271002
576,000000; 0,270857
575,000000; 0,270773
574,000000; 0,270638
573,000000; 0,270487
572,000000; 0,270353
571,000000; 0,270267
570,000000; 0,270147
569,000000; 0,269976
568,000000; 0,269828
567,000000; 0,269698
566,000000; 0,269552
565,000000; 0,269426
564,000000; 0,269302
563,000000; 0,269147
562,000000; 0,268971
561,000000; 0,268798
560,000000; 0,268652
559,000000; 0,268493
558,000000; 0,268325
557,000000; 0,268154
556,000000; 0,267996
555,000000; 0,267899
554,000000; 0,267722
553,000000; 0,267552
552,000000; 0,267383
551,000000; 0,267215
550,000000; 0,267110
549,000000; 0,266950
548,000000; 0,266805
547,000000; 0,266671
546,000000; 0,266533
545,000000; 0,266365
544,000000; 0,266192
543,000000; 0,266078
542,000000; 0,265937
541,000000; 0,265758
540,000000; 0,265633
539,000000; 0,265568
538,000000; 0,265448
537,000000; 0,265302
536,000000; 0,265158
535,000000; 0,265046
534,000000; 0,264947
533,000000; 0,264870
532,000000; 0,264762
531,000000; 0,264634
530,000000; 0,264551
529,000000; 0,264417
528,000000; 0,264353
527,000000; 0,264299
526,000000; 0,264224
525,000000; 0,264123
524,000000; 0,264039
523,000000; 0,263922
522,000000; 0,263825
521,000000; 0,263766
520,000000; 0,263727
519,000000; 0,263642
518,000000; 0,263542
517,000000; 0,263494
516,000000; 0,263469
515,000000; 0,263329
514,000000; 0,263254
513,000000; 0,263199
512,000000; 0,263125
511,000000; 0,263033
510,000000; 0,262973
509,000000; 0,262864
508,000000; 0,262754
507,000000; 0,262641
506,000000; 0,262520
505,000000; 0,262377
504,000000; 0,262184
503,000000; 0,262054
502,000000; 0,261921
501,000000; 0,261744
500,000000; 0,261523
499,000000; 0,261288
498,000000; 0,261051
497,000000; 0,260820
496,000000; 0,260584
495,000000; 0,260301
494,000000; 0,259883
493,000000; 0,259515
492,000000; 0,259156
491,000000; 0,258769
490,000000; 0,258336
489,000000; 0,257931
488,000000; 0,257474
487,000000; 0,256985
486,000000; 0,256484
485,000000; 0,255964
484,000000; 0,255348
483,000000; 0,254776
482,000000; 0,254199
481,000000; 0,253600
480,000000; 0,252991
479,000000; 0,252377
478,000000; 0,251834
477,000000; 0,251185
476,000000; 0,250532
475,000000; 0,249944
474,000000; 0,249362
473,000000; 0,248670
472,000000; 0,248085
471,000000; 0,247526
470,000000; 0,247010
469,000000; 0,246560
468,000000; 0,246082
467,000000; 0,245622
466,000000; 0,245317
465,000000; 0,245074
464,000000; 0,244763
463,000000; 0,244531
462,000000; 0,244468
461,000000; 0,244446
460,000000; 0,244402
459,000000; 0,244490
458,000000; 0,244642
457,000000; 0,244845
456,000000; 0,245122
455,000000; 0,245543
454,000000; 0,245970
453,000000; 0,246441
452,000000; 0,246954
451,000000; 0,247522
450,000000; 0,248262
449,000000; 0,248964
448,000000; 0,249697
447,000000; 0,250447
446,000000; 0,251172
445,000000; 0,251979
444,000000; 0,252928
443,000000; 0,253671
442,000000; 0,254421
441,000000; 0,255400
440,000000; 0,256160
439,000000; 0,256858
438,000000; 0,257620
437,000000; 0,258382
436,000000; 0,259113
435,000000; 0,259914
434,000000; 0,260596
433,000000; 0,261263
432,000000; 0,261921
431,000000; 0,262584
430,000000; 0,263277
429,000000; 0,263837
428,000000; 0,264413
427,000000; 0,264970
426,000000; 0,265584
425,000000; 0,266391
424,000000; 0,266791
423,000000; 0,267483
422,000000; 0,268114
421,000000; 0,268641
420,000000; 0,269164
419,000000; 0,269651
418,000000; 0,270221
417,000000; 0,270686
416,000000; 0,271032
415,000000; 0,271308
414,000000; 0,271599
413,000000; 0,271749
412,000000; 0,271903
411,000000; 0,272029
410,000000; 0,272085
409,000000; 0,272096
408,000000; 0,272101
407,000000; 0,272008
406,000000; 0,271888
405,000000; 0,271823
404,000000; 0,271855
403,000000; 0,271677
402,000000; 0,271562
401,000000; 0,271522
400,000000; 0,271590
399,000000; 0,271941
398,000000; 0,272037
397,000000; 0,272158
396,000000; 0,272170
395,000000; 0,272128
394,000000; 0,272541
393,000000; 0,272656
392,000000; 0,272941
391,000000; 0,273165
390,000000; 0,273250
389,000000; 0,273427
388,000000; 0,273695
387,000000; 0,273989
386,000000; 0,274318
385,000000; 0,274686
384,000000; 0,275088
383,000000; 0,275515
382,000000; 0,275788
381,000000; 0,276202
380,000000; 0,276628
379,000000; 0,276708
378,000000; 0,277779
377,000000; 0,277656
376,000000; 0,277916
375,000000; 0,278589
374,000000; 0,279095
373,000000; 0,279491
372,000000; 0,279717
371,000000; 0,280141
370,000000; 0,280760
369,000000; 0,281453
368,000000; 0,282044
367,000000; 0,282452
366,000000; 0,282688
365,000000; 0,283401
364,000000; 0,284729
363,000000; 0,285624
362,000000; 0,285365
361,000000; 0,286559
360,000000; 0,286732
359,000000; 0,285918
358,000000; 0,289186
357,000000; 0,289094
356,000000; 0,289483
355,000000; 0,291155
354,000000; 0,294134
353,000000; 0,293303
352,000000; 0,294212
351,000000; 0,296534
350,000000; 0,293942
349,000000; 0,290925
348,000000; 0,291434
347,000000; 0,292551
346,000000; 0,293918
345,000000; 0,295301
344,000000; 0,296835
343,000000; 0,298328
342,000000; 0,299382
341,000000; 0,300749
340,000000; 0,302274
339,000000; 0,303522
338,000000; 0,305289
337,000000; 0,306396
336,000000; 0,308011
335,000000; 0,309860
334,000000; 0,311447
333,000000; 0,312531
332,000000; 0,314241
331,000000; 0,315942
330,000000; 0,317725
329,000000; 0,319583
328,000000; 0,321524
327,000000; 0,323978
326,000000; 0,326328
325,000000; 0,329289
324,000000; 0,332610
323,000000; 0,335871
322,000000; 0,339236
321,000000; 0,342992
320,000000; 0,346699
319,000000; 0,350712
318,000000; 0,355414
317,000000; 0,359960
316,000000; 0,365191
315,000000; 0,370735
314,000000; 0,376634
313,000000; 0,383011
312,000000; 0,389792
311,000000; 0,397286
310,000000; 0,405273
309,000000; 0,413711
308,000000; 0,422869
307,000000; 0,432570
306,000000; 0,442747
305,000000; 0,453850
304,000000; 0,465784
303,000000; 0,478296
302,000000; 0,492215
301,000000; 0,506407
300,000000; 0,521365
299,000000; 0,537567
298,000000; 0,555389
297,000000; 0,574072
296,000000; 0,594314
295,000000; 0,615457
294,000000; 0,637598
293,000000; 0,661067
292,000000; 0,685107
291,000000; 0,711657
290,000000; 0,739615
289,000000; 0,768741
288,000000; 0,799283
287,000000; 0,830619
286,000000; 0,863408
285,000000; 0,897937
284,000000; 0,934141
283,000000; 0,971705
282,000000; 1,010295
281,000000; 1,050682
280,000000; 1,092542
279,000000; 1,135943
278,000000; 1,181359
277,000000; 1,228330
276,000000; 1,276096
275,000000; 1,326571
274,000000; 1,379912
273,000000; 1,433938
272,000000; 1,489314
271,000000; 1,546553
270,000000; 1,604155
269,000000; 1,662583
268,000000; 1,724685
267,000000; 1,783694
266,000000; 1,851310
265,000000; 1,915613
264,000000; 1,979206
263,000000; 2,057491
262,000000; 2,132969
261,000000; 2,206077
260,000000; 2,273945
259,000000; 2,344291
258,000000; 2,431816
257,000000; 2,505986
256,000000; 2,591364
255,000000; 2,668490
254,000000; 2,746761
253,000000; 2,854704
252,000000; 2,956063
251,000000; 3,081107
250,000000; 3,212836
249,000000; 3,330068
248,000000; 3,437161
247,000000; 3,703606
246,000000; 3,946094
245,000000; 4,388669
244,000000; 5,039851
243,000000; 5,037199
242,000000; 5,047474
241,000000; 5,058616
240,000000; 5,064755
239,000000; 5,079466
238,000000; 5,080916
237,000000; 5,055778
236,000000; 5,075253
235,000000; 5,055954
234,000000; 5,050243
233,000000; 5,073827
232,000000; 5,088023
231,000000; 5,060492
230,000000; 5,082265
229,000000; 5,083405
228,000000; 5,062821
227,000000; 5,059750
226,000000; 5,071519
225,000000; 5,029430
224,000000; 5,028071
223,000000; 5,046524
222,000000; 5,059134
221,000000; 5,037823
220,000000; 5,035213
219,000000; 5,019140
218,000000; 5,004648
217,000000; 4,998677
216,000000; 5,001468
215,000000; 4,987418
214,000000; 4,974288
213,000000; 4,970971
212,000000; 4,965380
211,000000; 4,940860
210,000000; 4,899732
209,000000; 4,892212
208,000000; 4,883856
207,000000; 4,876161
206,000000; 4,871421
205,000000; 4,849497
204,000000; 4,840863
203,000000; 4,788023
202,000000; 4,734711
201,000000; 4,717352
200,000000; 4,731169
