nm; A
489,000000; 0,311885
488,000000; 0,311249
487,000000; 0,310583
486,000000; 0,309921
485,000000; 0,309299
484,000000; 0,308559
483,000000; 0,307798
482,000000; 0,307070
481,000000; 0,306347
480,000000; 0,305553
479,000000; 0,304680
478,000000; 0,303916
477,000000; 0,303131
476,000000; 0,302346
475,000000; 0,301574
474,000000; 0,300771
473,000000; 0,299982
472,000000; 0,299249
471,000000; 0,298613
470,000000; 0,298003
469,000000; 0,297348
468,000000; 0,296740
467,000000; 0,296327
466,000000; 0,295926
465,000000; 0,295577
464,000000; 0,295342
463,000000; 0,295116
462,000000; 0,294960
461,000000; 0,294928
460,000000; 0,295026
459,000000; 0,295062
458,000000; 0,295263
457,000000; 0,295559
456,000000; 0,295911
455,000000; 0,296261
454,000000; 0,296839
453,000000; 0,297486
452,000000; 0,298168
451,000000; 0,298885
450,000000; 0,299705
449,000000; 0,300579
448,000000; 0,301559
447,000000; 0,302531
446,000000; 0,303361
445,000000; 0,304406
444,000000; 0,305416
443,000000; 0,306495
442,000000; 0,307551
441,000000; 0,308506
440,000000; 0,309560
439,000000; 0,310418
438,000000; 0,311357
437,000000; 0,312296
436,000000; 0,313166
435,000000; 0,314043
434,000000; 0,314871
433,000000; 0,315679
432,000000; 0,316431
431,000000; 0,317165
430,000000; 0,318024
429,000000; 0,318804
428,000000; 0,319499
427,000000; 0,320203
426,000000; 0,320941
425,000000; 0,321681
424,000000; 0,322283
423,000000; 0,322861
422,000000; 0,323559
421,000000; 0,324274
420,000000; 0,324840
419,000000; 0,325532
418,000000; 0,326192
417,000000; 0,326670
416,000000; 0,327095
415,000000; 0,327584
414,000000; 0,327854
413,000000; 0,328135
412,000000; 0,328241
411,000000; 0,328277
410,000000; 0,328326
409,000000; 0,328189
408,000000; 0,328239
407,000000; 0,328204
406,000000; 0,328169
405,000000; 0,328162
404,000000; 0,327869
403,000000; 0,327800
402,000000; 0,327758
401,000000; 0,327621
400,000000; 0,327538
399,000000; 0,328334
398,000000; 0,328499
397,000000; 0,328676
396,000000; 0,328791
395,000000; 0,328817
394,000000; 0,328945
393,000000; 0,329287
392,000000; 0,329546
391,000000; 0,329679
390,000000; 0,329783
389,000000; 0,330154
388,000000; 0,330362
387,000000; 0,330906
386,000000; 0,331262
385,000000; 0,331409
384,000000; 0,332039
383,000000; 0,332314
382,000000; 0,332675
381,000000; 0,333211
380,000000; 0,333826
379,000000; 0,334287
378,000000; 0,334627
377,000000; 0,335095
376,000000; 0,335506
375,000000; 0,335898
374,000000; 0,336362
373,000000; 0,336633
372,000000; 0,337544
371,000000; 0,338202
370,000000; 0,338542
369,000000; 0,338903
368,000000; 0,340275
367,000000; 0,340935
366,000000; 0,341551
365,000000; 0,342171
364,000000; 0,343059
363,000000; 0,344986
362,000000; 0,345515
361,000000; 0,346017
360,000000; 0,346007
359,000000; 0,345559
358,000000; 0,345848
357,000000; 0,346678
356,000000; 0,349000
355,000000; 0,351953
354,000000; 0,354154
353,000000; 0,356095
352,000000; 0,356050
351,000000; 0,355820
350,000000; 0,351234
349,000000; 0,348561
348,000000; 0,350092
347,000000; 0,351018
346,000000; 0,352129
345,000000; 0,353869
344,000000; 0,355013
343,000000; 0,356424
342,000000; 0,358155
341,000000; 0,359554
340,000000; 0,360747
339,000000; 0,362236
338,000000; 0,363956
337,000000; 0,365633
336,000000; 0,367097
335,000000; 0,368457
334,000000; 0,369967
333,000000; 0,371757
332,000000; 0,373087
331,000000; 0,374906
330,000000; 0,376438
329,000000; 0,378170
328,000000; 0,380614
327,000000; 0,382608
326,000000; 0,384972
325,000000; 0,387809
324,000000; 0,391034
323,000000; 0,394484
322,000000; 0,397804
321,000000; 0,401305
320,000000; 0,405135
319,000000; 0,409289
318,000000; 0,413724
317,000000; 0,418832
316,000000; 0,424104
315,000000; 0,429559
314,000000; 0,435323
313,000000; 0,441561
312,000000; 0,448691
311,000000; 0,455959
310,000000; 0,463877
309,000000; 0,472392
308,000000; 0,481515
307,000000; 0,491222
306,000000; 0,501737
305,000000; 0,512972
304,000000; 0,525016
303,000000; 0,537977
302,000000; 0,551642
301,000000; 0,565937
300,000000; 0,581084
299,000000; 0,597323
298,000000; 0,614836
297,000000; 0,633845
296,000000; 0,653686
295,000000; 0,674709
294,000000; 0,697239
293,000000; 0,721471
292,000000; 0,746210
291,000000; 0,772265
290,000000; 0,799922
289,000000; 0,829000
288,000000; 0,859058
287,000000; 0,891563
286,000000; 0,924755
285,000000; 0,959061
284,000000; 0,995039
283,000000; 1,033519
282,000000; 1,072247
281,000000; 1,111787
280,000000; 1,153582
279,000000; 1,197733
278,000000; 1,242724
277,000000; 1,289923
276,000000; 1,338358
275,000000; 1,387666
274,000000; 1,438857
273,000000; 1,494675
272,000000; 1,551610
271,000000; 1,609986
270,000000; 1,667337
269,000000; 1,724913
268,000000; 1,787923
267,000000; 1,847450
266,000000; 1,912382
265,000000; 1,978860
264,000000; 2,045830
263,000000; 2,115337
262,000000; 2,193231
261,000000; 2,266599
260,000000; 2,341108
259,000000; 2,420769
258,000000; 2,508175
257,000000; 2,579893
256,000000; 2,677793
255,000000; 2,758626
254,000000; 2,836706
253,000000; 2,965398
252,000000; 3,052779
251,000000; 3,155251
250,000000; 3,287321
249,000000; 3,470715
248,000000; 3,738435
247,000000; 4,001930
246,000000; 4,560220
245,000000; 5,026620
244,000000; 5,037657
243,000000; 5,045940
242,000000; 5,036731
241,000000; 5,037680
240,000000; 5,053041
239,000000; 5,064292
238,000000; 5,066122
237,000000; 5,059525
236,000000; 5,057063
235,000000; 5,060172
234,000000; 5,071941
233,000000; 5,062984
232,000000; 5,011220
231,000000; 5,045967
230,000000; 4,776753
229,000000; 4,406225
228,000000; 5,067731
227,000000; 5,040457
226,000000; 5,056636
225,000000; 5,056376
224,000000; 5,045548
223,000000; 5,037691
222,000000; 5,039917
221,000000; 5,051900
220,000000; 5,019013
219,000000; 5,008036
218,000000; 5,007556
217,000000; 5,006961
216,000000; 4,995305
215,000000; 4,950261
214,000000; 4,946666
213,000000; 4,945007
212,000000; 4,934780
211,000000; 4,916950
210,000000; 4,891354
209,000000; 4,896170
208,000000; 4,897644
207,000000; 4,874868
206,000000; 4,829534
205,000000; 4,837946
204,000000; 4,843131
203,000000; 4,838138
202,000000; 4,799108
201,000000; 4,730018
200,000000; 4,701289
