nm; A
541,000000; 0,246705
540,000000; 0,244530
539,000000; 0,242261
538,000000; 0,239980
537,000000; 0,237695
536,000000; 0,235411
535,000000; 0,233132
534,000000; 0,230958
533,000000; 0,228776
532,000000; 0,226655
531,000000; 0,224580
530,000000; 0,222458
529,000000; 0,220485
528,000000; 0,218552
527,000000; 0,216693
526,000000; 0,214916
525,000000; 0,213197
524,000000; 0,211679
523,000000; 0,210176
522,000000; 0,208795
521,000000; 0,207520
520,000000; 0,206213
519,000000; 0,205057
518,000000; 0,204102
517,000000; 0,203209
516,000000; 0,202348
515,000000; 0,201606
514,000000; 0,201009
513,000000; 0,200430
512,000000; 0,199914
511,000000; 0,199496
510,000000; 0,199200
509,000000; 0,198928
508,000000; 0,198801
507,000000; 0,198747
506,000000; 0,198718
505,000000; 0,198707
504,000000; 0,198780
503,000000; 0,198948
502,000000; 0,199131
501,000000; 0,199333
500,000000; 0,199684
499,000000; 0,199977
498,000000; 0,200436
497,000000; 0,200943
496,000000; 0,201444
495,000000; 0,202021
494,000000; 0,202593
493,000000; 0,203190
492,000000; 0,203857
491,000000; 0,204599
490,000000; 0,205346
489,000000; 0,206174
488,000000; 0,207105
487,000000; 0,208026
486,000000; 0,208910
485,000000; 0,209917
484,000000; 0,210911
483,000000; 0,211997
482,000000; 0,213128
481,000000; 0,214277
480,000000; 0,215444
479,000000; 0,216636
478,000000; 0,217829
477,000000; 0,219077
476,000000; 0,220388
475,000000; 0,221754
474,000000; 0,223148
473,000000; 0,224575
472,000000; 0,226049
471,000000; 0,227538
470,000000; 0,229027
469,000000; 0,230531
468,000000; 0,232126
467,000000; 0,233662
466,000000; 0,235247
465,000000; 0,236891
464,000000; 0,238598
463,000000; 0,240303
462,000000; 0,241994
461,000000; 0,243832
460,000000; 0,245870
459,000000; 0,247737
458,000000; 0,249729
457,000000; 0,251799
456,000000; 0,253918
455,000000; 0,256041
454,000000; 0,258249
453,000000; 0,260524
452,000000; 0,262852
451,000000; 0,265302
450,000000; 0,267835
449,000000; 0,270504
448,000000; 0,273139
447,000000; 0,275796
446,000000; 0,278602
445,000000; 0,281319
444,000000; 0,284212
443,000000; 0,287134
442,000000; 0,290125
441,000000; 0,293241
440,000000; 0,296368
439,000000; 0,299518
438,000000; 0,302824
437,000000; 0,306179
436,000000; 0,309552
435,000000; 0,313193
434,000000; 0,316920
433,000000; 0,320540
432,000000; 0,324258
431,000000; 0,328153
430,000000; 0,332086
429,000000; 0,336483
428,000000; 0,340809
427,000000; 0,345144
426,000000; 0,349554
425,000000; 0,354092
424,000000; 0,358952
423,000000; 0,363779
422,000000; 0,368754
421,000000; 0,373876
420,000000; 0,379073
419,000000; 0,384359
418,000000; 0,390185
417,000000; 0,396012
416,000000; 0,401740
415,000000; 0,407482
414,000000; 0,413689
413,000000; 0,419434
412,000000; 0,425601
411,000000; 0,432132
410,000000; 0,438851
409,000000; 0,445782
408,000000; 0,452228
407,000000; 0,459103
406,000000; 0,466373
405,000000; 0,473829
404,000000; 0,481102
403,000000; 0,488952
402,000000; 0,497147
401,000000; 0,505636
400,000000; 0,514638
399,000000; 0,524963
398,000000; 0,534189
397,000000; 0,543750
396,000000; 0,554012
395,000000; 0,564936
394,000000; 0,575644
393,000000; 0,586152
392,000000; 0,597339
391,000000; 0,609045
390,000000; 0,621213
389,000000; 0,634096
388,000000; 0,646723
387,000000; 0,659984
386,000000; 0,674746
385,000000; 0,690651
384,000000; 0,705434
383,000000; 0,723177
382,000000; 0,740800
381,000000; 0,759796
380,000000; 0,780229
379,000000; 0,800988
378,000000; 0,824465
377,000000; 0,847709
376,000000; 0,872815
375,000000; 0,901037
374,000000; 0,932938
373,000000; 0,965618
372,000000; 1,000793
371,000000; 1,042220
370,000000; 1,086743
369,000000; 1,131797
368,000000; 1,189910
367,000000; 1,258571
366,000000; 1,328132
365,000000; 1,405513
364,000000; 1,495384
363,000000; 1,575178
362,000000; 1,701416
361,000000; 1,822011
360,000000; 1,921490
359,000000; 1,980418
358,000000; 2,038803
357,000000; 2,121800
356,000000; 2,361520
355,000000; 2,692750
354,000000; 2,669863
353,000000; 2,642011
352,000000; 2,523266
351,000000; 2,614061
350,000000; 3,706910
349,000000; 4,245356
348,000000; 4,271315
347,000000; 4,252881
346,000000; 4,244905
345,000000; 4,270652
344,000000; 4,293039
343,000000; 4,279385
342,000000; 4,273072
341,000000; 4,283787
340,000000; 4,308969
339,000000; 4,331649
338,000000; 4,297228
337,000000; 4,319399
336,000000; 4,350626
335,000000; 4,379043
334,000000; 4,387607
333,000000; 4,368520
332,000000; 4,369408
331,000000; 4,379056
330,000000; 4,405891
329,000000; 4,417778
328,000000; 4,392287
327,000000; 4,431228
326,000000; 4,433021
325,000000; 4,436013
324,000000; 4,447131
323,000000; 4,460674
322,000000; 4,435497
321,000000; 4,446185
320,000000; 4,468786
319,000000; 4,482996
318,000000; 4,474317
317,000000; 4,479616
316,000000; 4,495780
315,000000; 4,503256
314,000000; 4,516489
313,000000; 4,553317
312,000000; 4,548695
311,000000; 4,530808
310,000000; 4,521937
309,000000; 4,528797
308,000000; 4,549478
307,000000; 4,558317
306,000000; 4,554160
305,000000; 4,562364
304,000000; 4,584828
303,000000; 4,613033
302,000000; 4,621019
301,000000; 4,619103
300,000000; 4,609458
299,000000; 4,605493
298,000000; 4,620415
297,000000; 4,615497
296,000000; 4,607675
295,000000; 4,614316
294,000000; 4,616822
293,000000; 4,587291
292,000000; 4,599539
291,000000; 4,602899
290,000000; 4,596656
289,000000; 4,601102
288,000000; 4,639630
287,000000; 4,650866
286,000000; 4,641447
285,000000; 4,620695
284,000000; 4,614823
283,000000; 4,659504
282,000000; 4,673180
281,000000; 4,653328
280,000000; 4,639781
279,000000; 4,646324
278,000000; 4,668164
277,000000; 4,659227
276,000000; 4,670156
275,000000; 4,688964
274,000000; 4,698295
273,000000; 4,681989
272,000000; 4,679538
271,000000; 4,713282
270,000000; 4,733113
269,000000; 4,738928
268,000000; 4,760923
267,000000; 4,758601
266,000000; 4,774072
265,000000; 4,791341
264,000000; 4,800608
263,000000; 4,800367
262,000000; 4,843083
261,000000; 4,867385
260,000000; 4,868550
259,000000; 4,858364
258,000000; 4,860766
257,000000; 4,901225
256,000000; 4,907840
255,000000; 4,914742
254,000000; 4,924313
253,000000; 4,930948
252,000000; 4,951425
251,000000; 4,964436
250,000000; 4,965294
249,000000; 4,955556
248,000000; 4,949370
247,000000; 4,990095
246,000000; 4,991372
245,000000; 5,009937
244,000000; 5,025524
243,000000; 5,033896
242,000000; 5,042729
241,000000; 5,037718
240,000000; 5,064744
239,000000; 5,088951
238,000000; 5,089954
237,000000; 5,068538
236,000000; 5,074651
235,000000; 5,077686
234,000000; 5,074710
233,000000; 5,087105
232,000000; 5,107324
231,000000; 5,061415
230,000000; 5,066735
229,000000; 5,072563
228,000000; 5,064324
227,000000; 5,045648
226,000000; 5,042295
225,000000; 5,056402
224,000000; 5,062831
223,000000; 5,048817
222,000000; 5,029281
221,000000; 5,038890
220,000000; 5,033456
219,000000; 4,998312
218,000000; 4,990029
217,000000; 5,002785
216,000000; 5,000134
215,000000; 4,995121
214,000000; 4,992516
213,000000; 4,980860
212,000000; 4,962724
211,000000; 4,943176
210,000000; 4,924073
209,000000; 4,923026
208,000000; 4,896074
207,000000; 4,863133
206,000000; 4,845136
205,000000; 4,828775
204,000000; 4,807502
203,000000; 4,797635
202,000000; 4,779555
201,000000; 4,745632
200,000000; 4,727827
