nm; A
516,000000; 0,199938
515,000000; 0,199867
514,000000; 0,199857
513,000000; 0,199876
512,000000; 0,199863
511,000000; 0,199811
510,000000; 0,199781
509,000000; 0,199705
508,000000; 0,199701
507,000000; 0,199686
506,000000; 0,199641
505,000000; 0,199636
504,000000; 0,199493
503,000000; 0,199437
502,000000; 0,199343
501,000000; 0,199198
500,000000; 0,199185
499,000000; 0,199029
498,000000; 0,198913
497,000000; 0,198782
496,000000; 0,198614
495,000000; 0,198450
494,000000; 0,198248
493,000000; 0,198028
492,000000; 0,197783
491,000000; 0,197523
490,000000; 0,197290
489,000000; 0,196969
488,000000; 0,196646
487,000000; 0,196319
486,000000; 0,195966
485,000000; 0,195539
484,000000; 0,195090
483,000000; 0,194688
482,000000; 0,194280
481,000000; 0,193843
480,000000; 0,193382
479,000000; 0,192894
478,000000; 0,192464
477,000000; 0,191986
476,000000; 0,191520
475,000000; 0,191069
474,000000; 0,190522
473,000000; 0,190110
472,000000; 0,189712
471,000000; 0,189379
470,000000; 0,189077
469,000000; 0,188749
468,000000; 0,188414
467,000000; 0,188244
466,000000; 0,188069
465,000000; 0,187898
464,000000; 0,187755
463,000000; 0,187658
462,000000; 0,187602
461,000000; 0,187592
460,000000; 0,187621
459,000000; 0,187632
458,000000; 0,187746
457,000000; 0,187882
456,000000; 0,188051
455,000000; 0,188351
454,000000; 0,188643
453,000000; 0,188977
452,000000; 0,189326
451,000000; 0,189667
450,000000; 0,190127
449,000000; 0,190586
448,000000; 0,191073
447,000000; 0,191553
446,000000; 0,191988
445,000000; 0,192588
444,000000; 0,193154
443,000000; 0,193698
442,000000; 0,194262
441,000000; 0,194874
440,000000; 0,195456
439,000000; 0,196105
438,000000; 0,196698
437,000000; 0,197194
436,000000; 0,197637
435,000000; 0,198226
434,000000; 0,198806
433,000000; 0,199457
432,000000; 0,200041
431,000000; 0,200567
430,000000; 0,201252
429,000000; 0,201762
428,000000; 0,202303
427,000000; 0,202947
426,000000; 0,203647
425,000000; 0,204268
424,000000; 0,204809
423,000000; 0,205316
422,000000; 0,205926
421,000000; 0,206585
420,000000; 0,207169
419,000000; 0,207802
418,000000; 0,208349
417,000000; 0,208853
416,000000; 0,209294
415,000000; 0,209639
414,000000; 0,209827
413,000000; 0,210105
412,000000; 0,210330
411,000000; 0,210483
410,000000; 0,210563
409,000000; 0,210563
408,000000; 0,210680
407,000000; 0,210573
406,000000; 0,210550
405,000000; 0,210760
404,000000; 0,210539
403,000000; 0,210470
402,000000; 0,210456
401,000000; 0,210440
400,000000; 0,210475
399,000000; 0,210890
398,000000; 0,210915
397,000000; 0,211019
396,000000; 0,211041
395,000000; 0,211038
394,000000; 0,211631
393,000000; 0,211598
392,000000; 0,211687
391,000000; 0,211762
390,000000; 0,211839
389,000000; 0,212263
388,000000; 0,212429
387,000000; 0,212873
386,000000; 0,213113
385,000000; 0,213133
384,000000; 0,213585
383,000000; 0,213905
382,000000; 0,214221
381,000000; 0,214588
380,000000; 0,215086
379,000000; 0,215751
378,000000; 0,215710
377,000000; 0,216331
376,000000; 0,216397
375,000000; 0,216308
374,000000; 0,216963
373,000000; 0,217593
372,000000; 0,217847
371,000000; 0,218200
370,000000; 0,218765
369,000000; 0,219577
368,000000; 0,220678
367,000000; 0,220716
366,000000; 0,220924
365,000000; 0,221583
364,000000; 0,222773
363,000000; 0,224326
362,000000; 0,224758
361,000000; 0,225064
360,000000; 0,224797
359,000000; 0,224380
358,000000; 0,226046
357,000000; 0,226235
356,000000; 0,227868
355,000000; 0,229730
354,000000; 0,229915
353,000000; 0,232521
352,000000; 0,234135
351,000000; 0,234852
350,000000; 0,231047
349,000000; 0,228867
348,000000; 0,230058
347,000000; 0,231244
346,000000; 0,232632
345,000000; 0,234261
344,000000; 0,235330
343,000000; 0,236913
342,000000; 0,238514
341,000000; 0,240228
340,000000; 0,241876
339,000000; 0,243321
338,000000; 0,245216
337,000000; 0,246407
336,000000; 0,247950
335,000000; 0,249851
334,000000; 0,251709
333,000000; 0,253133
332,000000; 0,254697
331,000000; 0,256594
330,000000; 0,258494
329,000000; 0,260341
328,000000; 0,262173
327,000000; 0,264370
326,000000; 0,266974
325,000000; 0,269942
324,000000; 0,273148
323,000000; 0,276471
322,000000; 0,279912
321,000000; 0,283598
320,000000; 0,287455
319,000000; 0,291463
318,000000; 0,295676
317,000000; 0,300860
316,000000; 0,305893
315,000000; 0,311413
314,000000; 0,317430
313,000000; 0,323773
312,000000; 0,330726
311,000000; 0,337945
310,000000; 0,345729
309,000000; 0,354020
308,000000; 0,362920
307,000000; 0,372682
306,000000; 0,383222
305,000000; 0,394458
304,000000; 0,406429
303,000000; 0,419206
302,000000; 0,432738
301,000000; 0,446945
300,000000; 0,461965
299,000000; 0,478100
298,000000; 0,495637
297,000000; 0,514668
296,000000; 0,534864
295,000000; 0,555975
294,000000; 0,578150
293,000000; 0,601799
292,000000; 0,627204
291,000000; 0,653526
290,000000; 0,680849
289,000000; 0,709733
288,000000; 0,741041
287,000000; 0,773246
286,000000; 0,806517
285,000000; 0,840908
284,000000; 0,876692
283,000000; 0,914515
282,000000; 0,953531
281,000000; 0,993930
280,000000; 1,035773
279,000000; 1,079151
278,000000; 1,124210
277,000000; 1,170651
276,000000; 1,220138
275,000000; 1,270498
274,000000; 1,321995
273,000000; 1,377987
272,000000; 1,432551
271,000000; 1,489960
270,000000; 1,547340
269,000000; 1,605633
268,000000; 1,669832
267,000000; 1,729610
266,000000; 1,793035
265,000000; 1,858050
264,000000; 1,924341
263,000000; 1,993427
262,000000; 2,066838
261,000000; 2,137134
260,000000; 2,209376
259,000000; 2,284832
258,000000; 2,362353
257,000000; 2,438767
256,000000; 2,525958
255,000000; 2,611616
254,000000; 2,695995
253,000000; 2,789307
252,000000; 2,876687
251,000000; 2,980980
250,000000; 3,083810
249,000000; 3,192194
248,000000; 3,334156
247,000000; 3,530133
246,000000; 3,681887
245,000000; 4,109846
244,000000; 5,024968
243,000000; 5,048661
242,000000; 5,038759
241,000000; 5,054596
240,000000; 5,043004
239,000000; 5,059025
238,000000; 5,074108
237,000000; 5,060784
236,000000; 5,046804
235,000000; 5,051838
234,000000; 5,065913
233,000000; 5,068003
232,000000; 5,056570
231,000000; 5,054492
230,000000; 5,075687
229,000000; 5,069966
228,000000; 5,061055
227,000000; 5,058423
226,000000; 5,071818
225,000000; 5,055807
224,000000; 5,041108
223,000000; 5,037980
222,000000; 5,032235
221,000000; 4,992286
220,000000; 5,001676
219,000000; 5,014717
218,000000; 5,009720
217,000000; 4,994850
216,000000; 4,992347
215,000000; 4,983715
214,000000; 4,977678
213,000000; 4,955524
212,000000; 4,942170
211,000000; 4,958024
210,000000; 4,903011
209,000000; 4,905435
208,000000; 4,911120
207,000000; 4,893563
206,000000; 4,848908
205,000000; 4,844363
204,000000; 4,827251
203,000000; 4,825157
202,000000; 4,787085
201,000000; 4,707395
200,000000; 4,702558
