nm; A
510,000000; 0,331223
509,000000; 0,331102
508,000000; 0,330910
507,000000; 0,330753
506,000000; 0,330658
505,000000; 0,330537
504,000000; 0,330326
503,000000; 0,330106
502,000000; 0,329911
501,000000; 0,329737
500,000000; 0,329516
499,000000; 0,329211
498,000000; 0,328943
497,000000; 0,328665
496,000000; 0,328350
495,000000; 0,328019
494,000000; 0,327584
493,000000; 0,327164
492,000000; 0,326733
491,000000; 0,326250
490,000000; 0,325649
489,000000; 0,325187
488,000000; 0,324666
487,000000; 0,324116
486,000000; 0,323544
485,000000; 0,322896
484,000000; 0,322162
483,000000; 0,321470
482,000000; 0,320737
481,000000; 0,319991
480,000000; 0,319312
479,000000; 0,318546
478,000000; 0,317835
477,000000; 0,317057
476,000000; 0,316253
475,000000; 0,315470
474,000000; 0,314707
473,000000; 0,313915
472,000000; 0,313202
471,000000; 0,312507
470,000000; 0,311858
469,000000; 0,311288
468,000000; 0,310705
467,000000; 0,310154
466,000000; 0,309707
465,000000; 0,309338
464,000000; 0,308999
463,000000; 0,308687
462,000000; 0,308491
461,000000; 0,308418
460,000000; 0,308463
459,000000; 0,308556
458,000000; 0,308681
457,000000; 0,308984
456,000000; 0,309450
455,000000; 0,309887
454,000000; 0,310434
453,000000; 0,311066
452,000000; 0,311790
451,000000; 0,312639
450,000000; 0,313562
449,000000; 0,314579
448,000000; 0,315600
447,000000; 0,316656
446,000000; 0,317805
445,000000; 0,318896
444,000000; 0,320110
443,000000; 0,321235
442,000000; 0,322376
441,000000; 0,323634
440,000000; 0,324693
439,000000; 0,325843
438,000000; 0,326971
437,000000; 0,328003
436,000000; 0,328943
435,000000; 0,329948
434,000000; 0,330801
433,000000; 0,331699
432,000000; 0,332588
431,000000; 0,333468
430,000000; 0,334437
429,000000; 0,335092
428,000000; 0,335878
427,000000; 0,336599
426,000000; 0,337263
425,000000; 0,338038
424,000000; 0,338771
423,000000; 0,339587
422,000000; 0,340260
421,000000; 0,340888
420,000000; 0,341648
419,000000; 0,342128
418,000000; 0,342733
417,000000; 0,343241
416,000000; 0,343680
415,000000; 0,344126
414,000000; 0,344559
413,000000; 0,344713
412,000000; 0,344823
411,000000; 0,344908
410,000000; 0,344955
409,000000; 0,344957
408,000000; 0,345081
407,000000; 0,345036
406,000000; 0,344898
405,000000; 0,344783
404,000000; 0,344745
403,000000; 0,344814
402,000000; 0,344784
401,000000; 0,344682
400,000000; 0,344687
399,000000; 0,345290
398,000000; 0,345453
397,000000; 0,345698
396,000000; 0,345663
395,000000; 0,345408
394,000000; 0,346010
393,000000; 0,346308
392,000000; 0,346349
391,000000; 0,346582
390,000000; 0,347060
389,000000; 0,347135
388,000000; 0,347114
387,000000; 0,347426
386,000000; 0,347929
385,000000; 0,348474
384,000000; 0,348934
383,000000; 0,349303
382,000000; 0,349570
381,000000; 0,350048
380,000000; 0,350716
379,000000; 0,351272
378,000000; 0,351472
377,000000; 0,351903
376,000000; 0,352407
375,000000; 0,352889
374,000000; 0,353331
373,000000; 0,354071
372,000000; 0,354323
371,000000; 0,354915
370,000000; 0,355751
369,000000; 0,356595
368,000000; 0,357525
367,000000; 0,358407
366,000000; 0,359075
365,000000; 0,359588
364,000000; 0,360154
363,000000; 0,361195
362,000000; 0,362573
361,000000; 0,363380
360,000000; 0,363875
359,000000; 0,364262
358,000000; 0,364870
357,000000; 0,366318
356,000000; 0,368048
355,000000; 0,369657
354,000000; 0,370805
353,000000; 0,372858
352,000000; 0,375382
351,000000; 0,377399
