nm; A
496,000000; 0,436389
495,000000; 0,435693
494,000000; 0,435047
493,000000; 0,434364
492,000000; 0,433631
491,000000; 0,432844
490,000000; 0,432012
489,000000; 0,431093
488,000000; 0,430162
487,000000; 0,429226
486,000000; 0,428257
485,000000; 0,427163
484,000000; 0,426062
483,000000; 0,424954
482,000000; 0,423862
481,000000; 0,422760
480,000000; 0,421597
479,000000; 0,420362
478,000000; 0,419254
477,000000; 0,418111
476,000000; 0,416970
475,000000; 0,415856
474,000000; 0,414740
473,000000; 0,413765
472,000000; 0,412829
471,000000; 0,411965
470,000000; 0,411173
469,000000; 0,410430
468,000000; 0,409697
467,000000; 0,409210
466,000000; 0,408782
465,000000; 0,408414
464,000000; 0,408124
463,000000; 0,407978
462,000000; 0,407938
461,000000; 0,407962
460,000000; 0,408039
459,000000; 0,408266
458,000000; 0,408633
457,000000; 0,409136
456,000000; 0,409762
455,000000; 0,410466
454,000000; 0,411180
453,000000; 0,412052
452,000000; 0,413075
451,000000; 0,414244
450,000000; 0,415454
449,000000; 0,416739
448,000000; 0,418071
447,000000; 0,419439
446,000000; 0,420843
445,000000; 0,422328
444,000000; 0,423715
443,000000; 0,425116
442,000000; 0,426574
441,000000; 0,428086
440,000000; 0,429520
439,000000; 0,430918
438,000000; 0,432355
437,000000; 0,433696
436,000000; 0,434889
435,000000; 0,436157
434,000000; 0,437408
433,000000; 0,438663
432,000000; 0,439890
431,000000; 0,441065
430,000000; 0,442186
429,000000; 0,443317
428,000000; 0,444412
427,000000; 0,445488
426,000000; 0,446549
425,000000; 0,447591
424,000000; 0,448587
423,000000; 0,449507
422,000000; 0,450470
421,000000; 0,451432
420,000000; 0,452315
419,000000; 0,453387
418,000000; 0,454159
417,000000; 0,455037
416,000000; 0,455794
415,000000; 0,456203
414,000000; 0,456705
413,000000; 0,457352
412,000000; 0,457756
411,000000; 0,457949
410,000000; 0,458017
409,000000; 0,457940
408,000000; 0,458214
407,000000; 0,458371
406,000000; 0,458419
405,000000; 0,458449
404,000000; 0,458585
403,000000; 0,458621
402,000000; 0,458725
401,000000; 0,458866
400,000000; 0,459239
399,000000; 0,460703
398,000000; 0,461012
397,000000; 0,461220
396,000000; 0,461476
395,000000; 0,461810
394,000000; 0,462147
393,000000; 0,462262
392,000000; 0,462569
391,000000; 0,463067
390,000000; 0,463683
389,000000; 0,464260
388,000000; 0,464740
387,000000; 0,465425
386,000000; 0,465990
385,000000; 0,466565
384,000000; 0,467904
383,000000; 0,468098
382,000000; 0,468771
381,000000; 0,469647
380,000000; 0,470412
379,000000; 0,470816
378,000000; 0,471780
377,000000; 0,472535
376,000000; 0,473186
375,000000; 0,473985
374,000000; 0,475122
373,000000; 0,475917
372,000000; 0,476627
371,000000; 0,478072
370,000000; 0,479421
369,000000; 0,479935
368,000000; 0,480698
367,000000; 0,481653
366,000000; 0,483242
365,000000; 0,484939
364,000000; 0,486226
363,000000; 0,486908
362,000000; 0,487273
361,000000; 0,488827
360,000000; 0,489768
359,000000; 0,489649
358,000000; 0,490825
357,000000; 0,492187
356,000000; 0,494685
355,000000; 0,497719
354,000000; 0,500225
353,000000; 0,501709
352,000000; 0,503576
351,000000; 0,506506
350,000000; 0,497220
349,000000; 0,490246
348,000000; 0,491174
347,000000; 0,492599
346,000000; 0,494434
345,000000; 0,496398
344,000000; 0,497210
343,000000; 0,498984
342,000000; 0,500964
341,000000; 0,502643
340,000000; 0,504132
339,000000; 0,505816
338,000000; 0,507626
337,000000; 0,509200
336,000000; 0,510886
335,000000; 0,512598
334,000000; 0,514248
333,000000; 0,515784
332,000000; 0,517200
331,000000; 0,519387
330,000000; 0,521381
329,000000; 0,523231
328,000000; 0,525223
327,000000; 0,527620
326,000000; 0,529532
325,000000; 0,532192
324,000000; 0,535564
323,000000; 0,539244
322,000000; 0,542714
321,000000; 0,546192
320,000000; 0,549936
319,000000; 0,554120
318,000000; 0,558812
317,000000; 0,563825
316,000000; 0,569177
315,000000; 0,574688
314,000000; 0,580483
313,000000; 0,586788
312,000000; 0,593979
311,000000; 0,601488
310,000000; 0,609465
309,000000; 0,617880
308,000000; 0,626928
307,000000; 0,636851
306,000000; 0,647699
305,000000; 0,659056
304,000000; 0,671019
303,000000; 0,683881
302,000000; 0,697757
301,000000; 0,712163
300,000000; 0,727398
299,000000; 0,743643
298,000000; 0,761014
297,000000; 0,780309
296,000000; 0,800889
295,000000; 0,821878
294,000000; 0,843884
293,000000; 0,868167
292,000000; 0,892791
291,000000; 0,919254
290,000000; 0,947174
289,000000; 0,976363
288,000000; 1,006813
287,000000; 1,039619
286,000000; 1,072516
285,000000; 1,106688
284,000000; 1,142748
283,000000; 1,181025
282,000000; 1,219343
281,000000; 1,259781
280,000000; 1,302090
279,000000; 1,345851
278,000000; 1,390361
277,000000; 1,437781
276,000000; 1,485995
275,000000; 1,536984
274,000000; 1,590492
273,000000; 1,643694
272,000000; 1,699473
271,000000; 1,758951
270,000000; 1,817897
269,000000; 1,875828
268,000000; 1,936768
267,000000; 2,004403
266,000000; 2,070076
265,000000; 2,135950
264,000000; 2,204892
263,000000; 2,280682
262,000000; 2,357833
261,000000; 2,433962
260,000000; 2,517912
259,000000; 2,609454
258,000000; 2,700171
257,000000; 2,784205
256,000000; 2,883027
255,000000; 3,002337
254,000000; 3,119337
253,000000; 3,189454
252,000000; 3,338580
251,000000; 3,556575
250,000000; 3,685323
249,000000; 3,846146
248,000000; 5,001398
247,000000; 4,997965
246,000000; 5,001995
245,000000; 5,002395
244,000000; 5,022278
243,000000; 5,042834
242,000000; 5,025865
241,000000; 5,038848
240,000000; 5,050364
239,000000; 5,066743
238,000000; 5,064889
237,000000; 5,034911
236,000000; 5,067372
235,000000; 5,066075
234,000000; 5,078335
233,000000; 5,070805
232,000000; 5,012404
231,000000; 5,045597
230,000000; 5,069919
229,000000; 5,070606
228,000000; 5,063069
227,000000; 5,035109
226,000000; 5,033369
225,000000; 5,045792
224,000000; 5,034327
223,000000; 5,027300
222,000000; 5,019667
221,000000; 4,982894
220,000000; 5,028585
219,000000; 5,010842
218,000000; 5,000285
217,000000; 5,009354
216,000000; 5,015611
215,000000; 4,983684
214,000000; 4,975445
213,000000; 4,975747
212,000000; 4,961997
211,000000; 4,923735
210,000000; 4,920455
209,000000; 4,898794
208,000000; 4,904989
207,000000; 4,906888
206,000000; 4,870685
205,000000; 4,829844
204,000000; 4,832003
203,000000; 4,828697
202,000000; 4,789311
201,000000; 4,725054
200,000000; 4,734739
