nm; A
510,000000; 0,232227
509,000000; 0,231453
508,000000; 0,230792
507,000000; 0,230027
506,000000; 0,229022
505,000000; 0,227744
504,000000; 0,226447
503,000000; 0,225205
502,000000; 0,224219
501,000000; 0,223634
500,000000; 0,223544
499,000000; 0,223705
498,000000; 0,223971
497,000000; 0,224150
496,000000; 0,224070
495,000000; 0,223567
494,000000; 0,222990
493,000000; 0,222598
492,000000; 0,222584
491,000000; 0,223003
490,000000; 0,223702
489,000000; 0,224787
488,000000; 0,225644
487,000000; 0,226156
486,000000; 0,226314
485,000000; 0,226221
484,000000; 0,226474
483,000000; 0,227099
482,000000; 0,228197
481,000000; 0,229640
480,000000; 0,231126
479,000000; 0,232304
478,000000; 0,232919
477,000000; 0,233377
476,000000; 0,233886
475,000000; 0,234645
474,000000; 0,235864
473,000000; 0,237597
472,000000; 0,239454
471,000000; 0,241111
470,000000; 0,242385
469,000000; 0,243256
468,000000; 0,243968
467,000000; 0,244890
466,000000; 0,246270
465,000000; 0,248075
464,000000; 0,250204
463,000000; 0,252301
462,000000; 0,253919
461,000000; 0,255222
460,000000; 0,256356
459,000000; 0,257555
458,000000; 0,259389
457,000000; 0,261664
456,000000; 0,264246
455,000000; 0,266900
454,000000; 0,268918
453,000000; 0,270484
452,000000; 0,271891
451,000000; 0,273631
450,000000; 0,276337
449,000000; 0,279495
448,000000; 0,282617
447,000000; 0,285419
446,000000; 0,287741
445,000000; 0,289491
444,000000; 0,291836
443,000000; 0,294841
442,000000; 0,298335
441,000000; 0,301994
440,000000; 0,305254
439,000000; 0,307840
438,000000; 0,310287
437,000000; 0,313110
436,000000; 0,316632
435,000000; 0,320728
434,000000; 0,324907
433,000000; 0,328426
432,000000; 0,331604
431,000000; 0,334822
430,000000; 0,338411
429,000000; 0,343347
428,000000; 0,348282
427,000000; 0,352811
426,000000; 0,356811
425,000000; 0,360472
424,000000; 0,364904
423,000000; 0,370286
422,000000; 0,375942
421,000000; 0,381295
420,000000; 0,385937
419,000000; 0,390330
418,000000; 0,395972
417,000000; 0,402330
416,000000; 0,408629
415,000000; 0,414232
414,000000; 0,419403
413,000000; 0,425182
412,000000; 0,431500
411,000000; 0,438306
410,000000; 0,445366
409,000000; 0,451755
408,000000; 0,457859
407,000000; 0,464713
406,000000; 0,472144
405,000000; 0,479810
404,000000; 0,487423
403,000000; 0,494759
402,000000; 0,502704
401,000000; 0,511506
400,000000; 0,521199
399,000000; 0,531384
398,000000; 0,540121
397,000000; 0,549754
396,000000; 0,560141
395,000000; 0,570989
394,000000; 0,582068
393,000000; 0,592160
392,000000; 0,603345
391,000000; 0,615533
390,000000; 0,628367
389,000000; 0,641210
388,000000; 0,653773
387,000000; 0,667800
386,000000; 0,683164
385,000000; 0,699124
384,000000; 0,714139
383,000000; 0,731678
382,000000; 0,750372
381,000000; 0,769507
380,000000; 0,789383
379,000000; 0,811244
378,000000; 0,835308
377,000000; 0,857837
376,000000; 0,882728
375,000000; 0,911345
374,000000; 0,943449
373,000000; 0,975405
372,000000; 1,012968
371,000000; 1,055052
370,000000; 1,100457
369,000000; 1,149062
368,000000; 1,205921
367,000000; 1,269138
366,000000; 1,335238
365,000000; 1,414444
364,000000; 1,512061
363,000000; 1,597366
362,000000; 1,723076
361,000000; 1,824046
360,000000; 1,930327
359,000000; 2,050690
358,000000; 2,132945
357,000000; 2,189627
356,000000; 2,265484
355,000000; 2,451383
354,000000; 3,359331
353,000000; 2,588674
352,000000; 2,721719
351,000000; 3,208476
350,000000; 3,523281
349,000000; 4,138854
348,000000; 4,249619
347,000000; 4,252868
346,000000; 4,256116
345,000000; 4,271508
344,000000; 4,276513
343,000000; 4,315611
342,000000; 4,305475
341,000000; 4,287537
340,000000; 4,291603
339,000000; 4,314788
338,000000; 4,291094
337,000000; 4,335634
336,000000; 4,346078
335,000000; 4,357398
334,000000; 4,365239
333,000000; 4,347944
332,000000; 4,375965
331,000000; 4,382250
330,000000; 4,375916
329,000000; 4,379238
328,000000; 4,409273
327,000000; 4,405603
326,000000; 4,426300
325,000000; 4,430442
324,000000; 4,440224
323,000000; 4,485311
322,000000; 4,499900
321,000000; 4,458171
320,000000; 4,467842
319,000000; 4,488525
318,000000; 4,453643
317,000000; 4,469518
316,000000; 4,491654
315,000000; 4,508623
314,000000; 4,519415
313,000000; 4,525970
312,000000; 4,519807
311,000000; 4,531307
310,000000; 4,542185
309,000000; 4,555478
308,000000; 4,576416
307,000000; 4,552665
306,000000; 4,547334
305,000000; 4,562530
304,000000; 4,589150
303,000000; 4,609214
302,000000; 4,600445
301,000000; 4,589790
300,000000; 4,585335
299,000000; 4,596342
298,000000; 4,627038
297,000000; 4,631806
296,000000; 4,611089
295,000000; 4,603055
294,000000; 4,604090
293,000000; 4,596517
292,000000; 4,620827
291,000000; 4,614039
290,000000; 4,616508
289,000000; 4,617212
288,000000; 4,587629
287,000000; 4,620649
286,000000; 4,629497
285,000000; 4,614987
284,000000; 4,609951
283,000000; 4,660764
282,000000; 4,644701
281,000000; 4,664467
280,000000; 4,660979
279,000000; 4,645668
278,000000; 4,682872
277,000000; 4,660908
276,000000; 4,664921
275,000000; 4,676037
274,000000; 4,687188
273,000000; 4,700837
272,000000; 4,703472
271,000000; 4,688994
270,000000; 4,701504
269,000000; 4,727481
268,000000; 4,720898
267,000000; 4,740042
266,000000; 4,758443
265,000000; 4,764690
264,000000; 4,774327
263,000000; 4,812777
262,000000; 4,823380
261,000000; 4,839333
260,000000; 4,862944
259,000000; 4,882018
258,000000; 4,883506
257,000000; 4,900254
256,000000; 4,884740
255,000000; 4,894935
254,000000; 4,916145
253,000000; 4,916936
252,000000; 4,946857
251,000000; 4,981486
250,000000; 4,982107
249,000000; 4,974221
248,000000; 4,988608
247,000000; 4,994698
246,000000; 5,010393
245,000000; 5,028219
244,000000; 5,021272
243,000000; 5,007922
242,000000; 5,028026
241,000000; 5,025872
240,000000; 5,066816
239,000000; 5,079418
238,000000; 5,068235
237,000000; 5,054757
236,000000; 5,058631
235,000000; 5,074148
234,000000; 5,103219
233,000000; 5,105602
232,000000; 5,075375
231,000000; 5,078143
230,000000; 5,073390
229,000000; 5,060618
228,000000; 5,052305
227,000000; 5,052164
226,000000; 5,053106
225,000000; 5,066657
224,000000; 5,052026
223,000000; 5,024354
222,000000; 5,007603
221,000000; 5,029190
220,000000; 5,006159
219,000000; 4,992815
218,000000; 4,992474
217,000000; 5,003495
