nm; A
665,000000; 0,173207
664,000000; 0,179302
663,000000; 0,185702
662,000000; 0,192597
661,000000; 0,199552
660,000000; 0,206669
659,000000; 0,213919
658,000000; 0,221226
657,000000; 0,228526
656,000000; 0,235137
655,000000; 0,241669
654,000000; 0,248003
653,000000; 0,254057
652,000000; 0,259714
651,000000; 0,264857
650,000000; 0,269625
649,000000; 0,274079
648,000000; 0,278231
647,000000; 0,282124
646,000000; 0,285725
645,000000; 0,289072
644,000000; 0,292150
643,000000; 0,294955
642,000000; 0,297513
641,000000; 0,299700
640,000000; 0,301562
639,000000; 0,303091
638,000000; 0,304275
637,000000; 0,305016
636,000000; 0,305386
635,000000; 0,305405
634,000000; 0,305127
633,000000; 0,304619
632,000000; 0,303879
631,000000; 0,303048
630,000000; 0,302167
629,000000; 0,301261
628,000000; 0,300350
627,000000; 0,299456
626,000000; 0,298606
625,000000; 0,297822
624,000000; 0,297073
623,000000; 0,296318
622,000000; 0,295515
621,000000; 0,294638
620,000000; 0,293688
619,000000; 0,292702
618,000000; 0,291711
617,000000; 0,290727
616,000000; 0,289919
615,000000; 0,289341
614,000000; 0,288999
613,000000; 0,288923
612,000000; 0,289162
611,000000; 0,289845
610,000000; 0,290808
609,000000; 0,291978
608,000000; 0,293314
607,000000; 0,294780
606,000000; 0,296263
605,000000; 0,297670
604,000000; 0,299083
603,000000; 0,300486
602,000000; 0,301837
601,000000; 0,303249
600,000000; 0,304860
599,000000; 0,306616
598,000000; 0,308567
597,000000; 0,310770
596,000000; 0,313233
595,000000; 0,315932
594,000000; 0,318689
593,000000; 0,321506
592,000000; 0,324353
591,000000; 0,326971
590,000000; 0,329461
589,000000; 0,331783
588,000000; 0,333976
587,000000; 0,336087
586,000000; 0,338128
585,000000; 0,340354
584,000000; 0,342726
583,000000; 0,345297
582,000000; 0,348087
581,000000; 0,351057
580,000000; 0,354145
579,000000; 0,357292
578,000000; 0,360415
577,000000; 0,363483
576,000000; 0,366513
575,000000; 0,369379
574,000000; 0,372154
573,000000; 0,374891
572,000000; 0,377698
571,000000; 0,380712
570,000000; 0,383838
569,000000; 0,387135
568,000000; 0,390653
567,000000; 0,394362
566,000000; 0,398186
565,000000; 0,402044
564,000000; 0,405764
563,000000; 0,409374
562,000000; 0,412834
561,000000; 0,416078
560,000000; 0,418942
559,000000; 0,421604
558,000000; 0,424106
557,000000; 0,426478
556,000000; 0,428745
555,000000; 0,430888
554,000000; 0,432770
553,000000; 0,434355
552,000000; 0,435597
551,000000; 0,436414
550,000000; 0,436577
549,000000; 0,436071
548,000000; 0,434959
547,000000; 0,433270
546,000000; 0,431096
545,000000; 0,428603
544,000000; 0,425704
543,000000; 0,422537
542,000000; 0,419163
541,000000; 0,415563
540,000000; 0,411630
539,000000; 0,407412
538,000000; 0,402652
537,000000; 0,397538
536,000000; 0,392123
535,000000; 0,386348
534,000000; 0,380579
533,000000; 0,374660
532,000000; 0,368777
531,000000; 0,362990
530,000000; 0,357268
529,000000; 0,351924
528,000000; 0,346545
527,000000; 0,341150
526,000000; 0,335723
525,000000; 0,330214
524,000000; 0,324596
523,000000; 0,319015
522,000000; 0,313626
521,000000; 0,308510
520,000000; 0,303678
519,000000; 0,299478
518,000000; 0,295655
517,000000; 0,292012
516,000000; 0,288403
515,000000; 0,284736
514,000000; 0,281076
513,000000; 0,277297
512,000000; 0,273719
511,000000; 0,270491
510,000000; 0,267556
509,000000; 0,265218
508,000000; 0,263216
507,000000; 0,261386
506,000000; 0,259600
505,000000; 0,257781
504,000000; 0,255834
503,000000; 0,253759
502,000000; 0,251744
501,000000; 0,249925
500,000000; 0,248381
499,000000; 0,247442
498,000000; 0,246764
497,000000; 0,246233
496,000000; 0,245722
495,000000; 0,245060
494,000000; 0,244178
493,000000; 0,243190
492,000000; 0,242301
491,000000; 0,241665
490,000000; 0,241358
489,000000; 0,241610
488,000000; 0,242017
487,000000; 0,242374
486,000000; 0,242548
485,000000; 0,242499
484,000000; 0,242373
483,000000; 0,242327
482,000000; 0,242552
481,000000; 0,243122
480,000000; 0,243996
479,000000; 0,245048
478,000000; 0,245851
477,000000; 0,246491
476,000000; 0,247021
475,000000; 0,247509
474,000000; 0,248045
473,000000; 0,248953
472,000000; 0,250247
471,000000; 0,251676
470,000000; 0,253072
469,000000; 0,254316
468,000000; 0,255336
467,000000; 0,256093
466,000000; 0,257012
465,000000; 0,258151
464,000000; 0,259536
463,000000; 0,261213
462,000000; 0,263000
461,000000; 0,264722
460,000000; 0,266254
459,000000; 0,267541
458,000000; 0,268880
457,000000; 0,270469
456,000000; 0,272360
455,000000; 0,274502
454,000000; 0,276709
453,000000; 0,278761
452,000000; 0,280662
451,000000; 0,282542
450,000000; 0,284538
449,000000; 0,286848
448,000000; 0,289342
447,000000; 0,292011
446,000000; 0,294832
445,000000; 0,297209
444,000000; 0,299627
443,000000; 0,302153
442,000000; 0,304869
441,000000; 0,307820
440,000000; 0,310880
439,000000; 0,314131
438,000000; 0,317139
437,000000; 0,320066
436,000000; 0,323146
435,000000; 0,326524
434,000000; 0,330201
433,000000; 0,333842
432,000000; 0,337560
431,000000; 0,341346
430,000000; 0,344987
429,000000; 0,349043
428,000000; 0,353298
427,000000; 0,357626
426,000000; 0,362012
425,000000; 0,366530
424,000000; 0,371107
423,000000; 0,375767
422,000000; 0,380680
421,000000; 0,385808
420,000000; 0,391026
419,000000; 0,396322
418,000000; 0,401832
417,000000; 0,407518
416,000000; 0,413267
415,000000; 0,419029
414,000000; 0,425074
413,000000; 0,430966
412,000000; 0,436990
411,000000; 0,443299
410,000000; 0,449933
409,000000; 0,456533
408,000000; 0,463365
407,000000; 0,470207
406,000000; 0,477218
405,000000; 0,484585
404,000000; 0,492261
403,000000; 0,500345
402,000000; 0,508371
401,000000; 0,516740
400,000000; 0,525882
399,000000; 0,535898
398,000000; 0,545635
397,000000; 0,555421
396,000000; 0,565589
395,000000; 0,576326
394,000000; 0,587355
393,000000; 0,598213
392,000000; 0,609898
391,000000; 0,621924
390,000000; 0,634248
389,000000; 0,647795
388,000000; 0,661011
387,000000; 0,675031
386,000000; 0,689693
385,000000; 0,705101
384,000000; 0,721781
383,000000; 0,739656
382,000000; 0,757509
381,000000; 0,776951
380,000000; 0,797906
379,000000; 0,818870
378,000000; 0,842489
377,000000; 0,866219
376,000000; 0,891921
375,000000; 0,921066
374,000000; 0,954177
373,000000; 0,984264
372,000000; 1,021503
371,000000; 1,062492
370,000000; 1,107135
369,000000; 1,156721
368,000000; 1,212541
367,000000; 1,280281
366,000000; 1,344942
365,000000; 1,418907
364,000000; 1,515165
363,000000; 1,620516
362,000000; 1,729626
361,000000; 1,860983
360,000000; 1,974944
359,000000; 2,025981
358,000000; 2,099245
357,000000; 2,251362
356,000000; 2,332719
355,000000; 2,383690
354,000000; 2,571628
353,000000; 2,522558
352,000000; 2,827971
351,000000; 3,405878
350,000000; 3,698441
349,000000; 4,218368
348,000000; 4,248763
347,000000; 4,239234
346,000000; 4,251111
345,000000; 4,302734
344,000000; 4,289375
343,000000; 4,306728
342,000000; 4,306746
341,000000; 4,295737
340,000000; 4,287327
339,000000; 4,293615
338,000000; 4,316068
337,000000; 4,331180
336,000000; 4,356351
335,000000; 4,369808
334,000000; 4,374458
333,000000; 4,381946
332,000000; 4,341975
331,000000; 4,362080
330,000000; 4,389361
329,000000; 4,414573
328,000000; 4,436107
327,000000; 4,421190
326,000000; 4,437062
325,000000; 4,455945
324,000000; 4,468579
323,000000; 4,472189
322,000000; 4,468289
321,000000; 4,458354
320,000000; 4,459456
319,000000; 4,464321
318,000000; 4,460771
317,000000; 4,459645
316,000000; 4,512229
315,000000; 4,526482
314,000000; 4,518012
313,000000; 4,531141
312,000000; 4,526991
311,000000; 4,512820
310,000000; 4,509811
309,000000; 4,536589
308,000000; 4,595758
307,000000; 4,553693
306,000000; 4,571876
305,000000; 4,578999
304,000000; 4,585890
303,000000; 4,625351
302,000000; 4,612153
301,000000; 4,607672
300,000000; 4,604396
299,000000; 4,606001
298,000000; 4,620417
297,000000; 4,644831
296,000000; 4,631120
295,000000; 4,630825
294,000000; 4,628160
293,000000; 4,587835
292,000000; 4,606591
291,000000; 4,622498
290,000000; 4,608394
289,000000; 4,587669
288,000000; 4,603854
287,000000; 4,632181
286,000000; 4,632680
285,000000; 4,622134
284,000000; 4,619536
283,000000; 4,645843
282,000000; 4,660865
281,000000; 4,659663
280,000000; 4,649609
279,000000; 4,644624
278,000000; 4,662301
277,000000; 4,683616
276,000000; 4,665066
275,000000; 4,659188
274,000000; 4,679558
273,000000; 4,703870
272,000000; 4,713792
271,000000; 4,735578
270,000000; 4,741962
269,000000; 4,735080
268,000000; 4,735807
267,000000; 4,751739
266,000000; 4,745107
265,000000; 4,769013
264,000000; 4,801109
263,000000; 4,790152
262,000000; 4,821983
261,000000; 4,846607
260,000000; 4,873129
259,000000; 4,892852
258,000000; 4,896245
257,000000; 4,934748
256,000000; 4,918767
255,000000; 4,904312
254,000000; 4,902807
253,000000; 4,913963
252,000000; 4,951454
251,000000; 4,970742
250,000000; 4,968022
249,000000; 4,973120
248,000000; 5,003682
247,000000; 4,995109
246,000000; 4,979342
245,000000; 5,028642
244,000000; 5,031955
243,000000; 5,010592
242,000000; 5,060284
241,000000; 5,060058
240,000000; 5,044073
239,000000; 5,059443
238,000000; 5,080493
237,000000; 5,083251
236,000000; 5,076108
235,000000; 5,089798
234,000000; 5,072497
233,000000; 5,063519
232,000000; 5,083997
231,000000; 5,090730
230,000000; 5,072392
229,000000; 5,047864
228,000000; 5,047354
227,000000; 5,066508
226,000000; 5,056395
225,000000; 5,072206
224,000000; 5,048287
223,000000; 5,029994
222,000000; 5,031944
221,000000; 5,040292
220,000000; 5,041218
219,000000; 5,034004
218,000000; 5,002225
217,000000; 4,984079
216,000000; 5,031238
215,000000; 4,986508
214,000000; 4,989826
213,000000; 4,978417
212,000000; 4,961969
211,000000; 4,964302
210,000000; 4,948283
209,000000; 4,912531
208,000000; 4,880741
207,000000; 4,854341
206,000000; 4,830432
205,000000; 4,820769
204,000000; 4,820844
203,000000; 4,806254
202,000000; 4,784278
201,000000; 4,758830
200,000000; 4,718951
