nm; A
630,000000; 0,296698
629,000000; 0,296824
628,000000; 0,296961
627,000000; 0,297140
626,000000; 0,297266
625,000000; 0,297406
624,000000; 0,297556
623,000000; 0,297700
622,000000; 0,297802
621,000000; 0,297951
620,000000; 0,298059
619,000000; 0,298190
618,000000; 0,298345
617,000000; 0,298442
616,000000; 0,298591
615,000000; 0,298655
614,000000; 0,298740
613,000000; 0,298873
612,000000; 0,299006
611,000000; 0,299058
610,000000; 0,299113
609,000000; 0,299186
608,000000; 0,299267
607,000000; 0,299336
606,000000; 0,299419
605,000000; 0,299464
604,000000; 0,299503
603,000000; 0,299563
602,000000; 0,299655
601,000000; 0,299692
600,000000; 0,299748
599,000000; 0,299753
598,000000; 0,299751
597,000000; 0,299802
596,000000; 0,299914
595,000000; 0,299903
594,000000; 0,299925
593,000000; 0,299968
592,000000; 0,299990
591,000000; 0,299949
590,000000; 0,300019
589,000000; 0,300013
588,000000; 0,299982
587,000000; 0,299982
586,000000; 0,300013
585,000000; 0,299958
584,000000; 0,299937
583,000000; 0,299931
582,000000; 0,299927
581,000000; 0,299939
580,000000; 0,299927
579,000000; 0,299873
578,000000; 0,299836
577,000000; 0,299815
576,000000; 0,299748
575,000000; 0,299644
574,000000; 0,299579
573,000000; 0,299513
572,000000; 0,299450
571,000000; 0,299417
570,000000; 0,299357
569,000000; 0,299307
568,000000; 0,299238
567,000000; 0,299152
566,000000; 0,299072
565,000000; 0,299040
564,000000; 0,298956
563,000000; 0,298878
562,000000; 0,298807
561,000000; 0,298731
560,000000; 0,298692
559,000000; 0,298577
558,000000; 0,298472
557,000000; 0,298384
556,000000; 0,298304
555,000000; 0,298220
554,000000; 0,298146
553,000000; 0,298066
552,000000; 0,297991
551,000000; 0,297923
550,000000; 0,297846
549,000000; 0,297758
548,000000; 0,297684
547,000000; 0,297611
546,000000; 0,297531
545,000000; 0,297465
544,000000; 0,297369
543,000000; 0,297302
542,000000; 0,297256
541,000000; 0,297203
540,000000; 0,297096
539,000000; 0,297041
538,000000; 0,296977
537,000000; 0,296909
536,000000; 0,296858
535,000000; 0,296852
534,000000; 0,296734
533,000000; 0,296706
532,000000; 0,296670
531,000000; 0,296609
530,000000; 0,296574
529,000000; 0,296511
528,000000; 0,296530
527,000000; 0,296525
526,000000; 0,296477
525,000000; 0,296443
524,000000; 0,296425
523,000000; 0,296367
522,000000; 0,296345
521,000000; 0,296368
520,000000; 0,296383
519,000000; 0,296340
518,000000; 0,296282
517,000000; 0,296272
516,000000; 0,296302
515,000000; 0,296285
514,000000; 0,296189
513,000000; 0,296168
512,000000; 0,296151
511,000000; 0,296110
510,000000; 0,296075
509,000000; 0,296040
508,000000; 0,295961
507,000000; 0,295870
506,000000; 0,295782
505,000000; 0,295684
504,000000; 0,295628
503,000000; 0,295532
502,000000; 0,295401
501,000000; 0,295238
500,000000; 0,295031
499,000000; 0,294825
498,000000; 0,294671
497,000000; 0,294495
496,000000; 0,294270
495,000000; 0,294044
494,000000; 0,293718
493,000000; 0,293360
492,000000; 0,293032
491,000000; 0,292720
490,000000; 0,292273
489,000000; 0,291849
488,000000; 0,291385
487,000000; 0,290931
486,000000; 0,290491
485,000000; 0,289952
484,000000; 0,289457
483,000000; 0,288978
482,000000; 0,288392
481,000000; 0,287733
480,000000; 0,287132
479,000000; 0,286574
478,000000; 0,286042
477,000000; 0,285455
476,000000; 0,284857
475,000000; 0,284282
474,000000; 0,283709
473,000000; 0,283164
472,000000; 0,282634
471,000000; 0,282103
470,000000; 0,281593
469,000000; 0,281130
468,000000; 0,280713
467,000000; 0,280376
466,000000; 0,280070
465,000000; 0,279816
464,000000; 0,279643
463,000000; 0,279493
462,000000; 0,279461
461,000000; 0,279470
460,000000; 0,279481
459,000000; 0,279578
458,000000; 0,279874
457,000000; 0,280221
456,000000; 0,280586
455,000000; 0,281003
454,000000; 0,281469
453,000000; 0,281998
452,000000; 0,282606
451,000000; 0,283323
450,000000; 0,284076
449,000000; 0,284896
448,000000; 0,285723
447,000000; 0,286602
446,000000; 0,287593
445,000000; 0,288477
444,000000; 0,289450
443,000000; 0,290461
442,000000; 0,291432
441,000000; 0,292330
440,000000; 0,293358
439,000000; 0,294270
438,000000; 0,295230
437,000000; 0,296181
436,000000; 0,297081
435,000000; 0,297999
434,000000; 0,298880
433,000000; 0,299740
432,000000; 0,300598
431,000000; 0,301425
430,000000; 0,302133
429,000000; 0,302947
428,000000; 0,303721
427,000000; 0,304442
426,000000; 0,305133
425,000000; 0,305838
424,000000; 0,306463
423,000000; 0,307195
422,000000; 0,307838
421,000000; 0,308412
420,000000; 0,309026
419,000000; 0,309649
418,000000; 0,310136
417,000000; 0,310592
416,000000; 0,310987
415,000000; 0,311285
414,000000; 0,311568
413,000000; 0,311660
412,000000; 0,311745
411,000000; 0,311811
410,000000; 0,311834
409,000000; 0,311870
408,000000; 0,311741
407,000000; 0,311504
406,000000; 0,311273
405,000000; 0,311097
404,000000; 0,310774
403,000000; 0,310630
402,000000; 0,310436
401,000000; 0,310282
400,000000; 0,310333
399,000000; 0,310857
398,000000; 0,310842
397,000000; 0,310872
396,000000; 0,310955
395,000000; 0,311070
394,000000; 0,311225
393,000000; 0,311502
392,000000; 0,311721
391,000000; 0,312038
390,000000; 0,312335
389,000000; 0,312013
388,000000; 0,312882
387,000000; 0,313440
386,000000; 0,313660
385,000000; 0,313774
384,000000; 0,314303
383,000000; 0,314995
382,000000; 0,315294
381,000000; 0,315816
380,000000; 0,316579
379,000000; 0,317107
378,000000; 0,317148
377,000000; 0,318165
376,000000; 0,318637
375,000000; 0,318733
374,000000; 0,319290
373,000000; 0,320313
372,000000; 0,320509
371,000000; 0,321108
370,000000; 0,321926
369,000000; 0,322493
368,000000; 0,322575
367,000000; 0,323974
366,000000; 0,324523
365,000000; 0,325395
364,000000; 0,326856
363,000000; 0,326588
362,000000; 0,327678
361,000000; 0,329289
360,000000; 0,329379
359,000000; 0,328014
358,000000; 0,329245
357,000000; 0,329999
356,000000; 0,331246
355,000000; 0,332905
354,000000; 0,334818
353,000000; 0,338871
352,000000; 0,339823
351,000000; 0,340370
350,000000; 0,337002
349,000000; 0,334563
348,000000; 0,335399
347,000000; 0,336631
346,000000; 0,338136
345,000000; 0,339778
344,000000; 0,341212
343,000000; 0,342534
342,000000; 0,344035
341,000000; 0,345483
340,000000; 0,346921
339,000000; 0,348452
338,000000; 0,349654
337,000000; 0,350748
336,000000; 0,352363
335,000000; 0,353905
334,000000; 0,355290
333,000000; 0,356723
332,000000; 0,357871
331,000000; 0,359651
330,000000; 0,361458
329,000000; 0,363232
328,000000; 0,365046
327,000000; 0,367079
326,000000; 0,369486
325,000000; 0,372423
324,000000; 0,375683
323,000000; 0,378990
322,000000; 0,382194
321,000000; 0,385913
320,000000; 0,389709
319,000000; 0,393794
318,000000; 0,398406
317,000000; 0,402871
316,000000; 0,408153
315,000000; 0,413690
314,000000; 0,419411
313,000000; 0,425421
312,000000; 0,432210
311,000000; 0,439652
310,000000; 0,447624
309,000000; 0,455939
308,000000; 0,464738
307,000000; 0,474602
306,000000; 0,484607
305,000000; 0,495647
304,000000; 0,507789
303,000000; 0,520698
302,000000; 0,533682
301,000000; 0,548129
300,000000; 0,563356
299,000000; 0,579456
298,000000; 0,596754
297,000000; 0,615387
296,000000; 0,635588
295,000000; 0,656606
294,000000; 0,678591
293,000000; 0,702092
292,000000; 0,726801
291,000000; 0,753016
290,000000; 0,780647
289,000000; 0,809776
288,000000; 0,840576
287,000000; 0,872509
286,000000; 0,906349
285,000000; 0,941388
284,000000; 0,977507
283,000000; 1,015026
282,000000; 1,054104
281,000000; 1,094512
280,000000; 1,136870
279,000000; 1,180854
278,000000; 1,225139
277,000000; 1,271454
276,000000; 1,320624
275,000000; 1,371504
274,000000; 1,424213
273,000000; 1,480233
272,000000; 1,534257
271,000000; 1,590156
270,000000; 1,648003
269,000000; 1,707922
268,000000; 1,770266
267,000000; 1,831228
266,000000; 1,898394
265,000000; 1,962057
264,000000; 2,024199
263,000000; 2,097415
262,000000; 2,172490
261,000000; 2,250226
260,000000; 2,320888
259,000000; 2,393135
258,000000; 2,488964
257,000000; 2,559112
256,000000; 2,636685
255,000000; 2,714056
254,000000; 2,801647
253,000000; 2,923220
252,000000; 3,043542
251,000000; 3,155873
250,000000; 3,290081
249,000000; 3,434429
248,000000; 3,572876
247,000000; 3,986166
246,000000; 4,561699
245,000000; 5,020341
244,000000; 5,013515
243,000000; 5,018308
242,000000; 5,039659
241,000000; 5,038432
240,000000; 5,048871
239,000000; 5,056347
238,000000; 5,061642
237,000000; 5,070183
236,000000; 5,097089
235,000000; 5,060559
234,000000; 5,081527
233,000000; 5,117532
232,000000; 5,086681
231,000000; 5,077889
230,000000; 5,051471
229,000000; 5,052029
228,000000; 5,041503
227,000000; 5,045917
226,000000; 5,034466
225,000000; 5,038895
224,000000; 5,056072
223,000000; 5,054207
222,000000; 5,041247
221,000000; 5,054714
220,000000; 4,997664
219,000000; 4,990005
218,000000; 4,991088
217,000000; 4,994336
216,000000; 5,007730
215,000000; 4,992224
214,000000; 4,975376
213,000000; 4,947178
212,000000; 4,932963
211,000000; 4,954485
210,000000; 4,942769
209,000000; 4,890824
208,000000; 4,891192
207,000000; 4,886162
206,000000; 4,831569
205,000000; 4,856643
204,000000; 4,805866
203,000000; 4,780979
202,000000; 4,777732
201,000000; 4,771325
200,000000; 4,725487
